'263249545243279360',@brokenlinq OH GOD I'M SO SORRY!! :sob:,off-topic
'262605455002583040',@Nova_Cane_ she Said SStfu She gone Smack ya FacE Off,off-topic
'262387002912174080',#Harden to houston? What are you doing okc?????,off-topic
'262605157181816832',#Top10FavouriteSongs yzl OMG #StudyingForTheSAT .. thank God I found this http://t.co/ZbzqEjvd,off-topic
'263039099974344704',@nichurch yes i will literally walk to your house with beez no more of this boredom,off-topic
'263102926246014976',@Trippy_Blanco lol y u calling me a thugg?,off-topic
'263009959468482560',Goin downstairs for the last the time today.,off-topic
'263411582892118016',@miiikkkep no that's why I said phony silly,off-topic
'263332795747794945',Open with food (@ Guy &amp; Gallard) http://t.co/w2E4rza0,off-topic
'262684622272491520',Dammit we lost the lead. Heated right now,off-topic
'262553621676306433',@jordanhembrough Saw you on #Today -good for you. Happy for you and hope there's much continued success.,off-topic
'262735960817672192',"I'm at SONIC Drive In (North Bergen, NJ) http://t.co/aZUEFE0f",off-topic
'262389073686167552',@GrandHarry don't assume people are on welfare just because they vote Obama.,off-topic
'262764284218580992',"I never thought I'd say this, but I'm getting over Deb really fucking quick. #Dexter",off-topic
'263064267597684737',@Caruz_Daddy29 I'd love to see you show up at my door... Right now...to kick my ass...,off-topic
'262995114400550912',Time to get fat  @ Vyse City http://t.co/yfEIlTI3,off-topic
'262887521271300096',#TranquilaMaricaPonteABailarGangnamStyle yes SAT EXAM #StudyingForTheSAT // thank God I found this http://t.co/y2C7nsc4,off-topic
'263424276324024320',@Robert_Rabbit Disney owns Marvel too and I think that has turned out pretty well.,off-topic
'262680329691729920',"If they stop this, ill blow the whole line. Except the black guys",off-topic
'263287243777654784',Just as long as wow is open tomorrow im a happy camper #NeedToLift,off-topic
'262751183549104128',Hanging in Time Square with Friends! @lazier1502 @BahamianVixen @Its_JustRjay and Nard!  #nyc #timesq @ Time http://t.co/fzQaFYxL,off-topic
'262662168330252288',I have so much energy I have nothing to do,off-topic
'263392893270634497',@kelseyyladd i love that song. Its the story of my life..,off-topic
'263066525030821888',My grandpa said I'm about to go to a shelter to have some coffee. Lmfao,off-topic
'262457746098634753',#GottaAceMySATexam : !!! We really wish we managed to find that earlier http://t.co/EKApc5oH you better get it now...,off-topic
'262373662475317248',:/ wish my munchkin was 21 #halloween #party #dateless #sad #bored #facebook #instagram #twitter  @ Espace http://t.co/BnxnY55Z,off-topic
'262592558687993857',And I was likeee why are u so obsessed with me,off-topic
'263320664642035712',I just cut Like 50 people to get gas!! Ion care !,off-topic
'263122294107414528',pretty ricky used to b the shit well when  pleasure was in it,off-topic
'263073010053959680',Ive resorted to actually talking to my family at the kitchen table. #shitjustgotreal #weloveeachother,off-topic
'262366285562793985',"I'm at The Empire Hotel Rooftop (New York, NY) http://t.co/OkC19jQ4",off-topic
'262673344669831168',My #drug to keep working white chocolate mocha @starbucks  @ Terminal 5 http://t.co/TK1vdRQp,off-topic
'263404647484633088',"I'm at Park Avenue Autumn (New York, NY) http://t.co/7kPxoJy9",off-topic
'263399273788473344',Living in the car so my phone charges,off-topic
'263131984950353920',Omg this is too funny I'm pretty sure this guy just fell asleep while taking a shit,off-topic
'263045769546825728',@kpep89 like the bitch that she is....power is out. Bored as shit,off-topic
'263137901464924161',Gotta make a new appointment,off-topic
'262553446861926400',"RIP baby, I love you  http://t.co/WM9CVVVf",off-topic
'263358253071736832',I feel special cause I might actually be the only person in Hackensack that has power,off-topic
'262763120827715585',#ToMyFurtureSon I hope you do better than I did with football,off-topic
'263108759071649792',Jus got off the phone wit my BBY he good so we good !,off-topic
'262567295975559168',@DBlockEsteban You do ya art book report yet?!,off-topic
'263049661709967361',That's right! He better find a good movie for me to watch! Lol,off-topic
'263309637175111680',I should just head to the doctor and be like im in pain. I wanna die. Im also really tired. Cant sleep. Give me pills.,off-topic
'262996087676223488',"@RUbusproblems: ALL New Brunswick roads (along with rt 18, rt 27 and rt 1) are closed to the public. Aka we're trapped.",off-topic
'263077696425312256',Con Ed just blew up!,off-topic
'263041576001998848',this sucks :( I'm supposed to be in there. @jimmyfallon @LateNightJimmy http://t.co/VyefC9N0,off-topic
'262350933407723520',Love my chats with my sister  not sure what I would do without you. Love you so much  @cattalla810 http://t.co/EznP8VZs,off-topic
'263329818588897280',I live in o g hood,off-topic
'263041120651575296',@Yung_Galaxy @Brooklyns_Jay @SKdafrsh1 @DJAYENYC  listen to that link I just retweet tell wa wanna think,off-topic
'262755351055708160',@Prodr1977 I'm cold I have no winter gear,off-topic
'262945428088168448',"This CNN reporter in Ocean City, MD needs to GO INSIDE!",off-topic
'262685583749545984',@MaddieGuammm thanks so much Maddie!! you say safe as well!! :),off-topic
'262410708778622976',@Nagler yeah but there are better songs! I wanted to do Giants in the Sky lol,off-topic
'262600547331346432',My boo Mena i miss her @ New York State DMV http://t.co/SXrLTQnL,off-topic
'262699500664135680',Wondering of there's work tomorrow..hmm (@ The Little Black House ;)) http://t.co/QCwx0uaD,off-topic
'263345209696464896',Looks like I'm getting fucked up tonight,off-topic
'262693122344091648',There is not one person I trust and it's sad.,off-topic
'262693700054949890',I just over heard my mom and dads conversation and it sounds heated. My mom: YOU ARE NOT A PROFESSIONAL SURFER. dad: YES I AM,off-topic
'262442862719946752',I be flexin &amp; my money come in handy,off-topic
'262754894178553856',@jessiiicarusso ew ure son is gay shhh,off-topic
'263122953594605568',@GabMadruga @kellyy2 dude I killed the pizza before Sandy even had a chance,off-topic
'262616856156852225',Line just to get INTO C-Town.  9th St. Brooklyn. #Frankenstorm http://t.co/GX9CN77X,off-topic
'262837071381663744',Why am I still upppp,off-topic
'262991183582748673',My dad's always grilling... Through blizzards and hurricanes sasha is always on the grill,off-topic
'262814285258952705',@allhailkingTJ I can't find you at all lol,off-topic
'262703356148084738',"This lady on pawnstars has a necklace from elvis as was offered 400,000 dollars for it and didn't take it....what an idiot.",off-topic
'262706257553670145',#thewalkingdead I love it how the prison guys were just standing like oh snap,off-topic
'263380336443023360',"B41 is running, good sign of recovery @ Flatbush Ave @ Empire Blvd http://t.co/MB5UZ0vL",off-topic
'262357733095907328',"I'm at Barclays Center for Sensation (Brooklyn, NY) w/ 411 others http://t.co/dPLDHSLv",off-topic
'262980757197320192',@KimKardashian I am safe and I love u so much!,off-topic
'262597886154526721',J! E! T! S! JETS JETS JETS!!!!!!!!!!!!!!!! (@ MetLife Stadium w/ 431 others) http://t.co/eWeVps6j,off-topic
'262604569178144769',Still findin it hard to fathom this Harden trade....terrible timing and doesn't make any sense......really fucked up my sunday,off-topic
'262511114707935232',#SATstudyTime : #OMG // I wish we students had found that earlier http://t.co/ogk9D5as hurry before its unavailable #donttextmeif pmb,off-topic
'263398680705527808',What the fuck is Disney really making a Star Wars 7?! #killingmyself,off-topic
'262760537778180097',She's not perfect but she's all I want.,off-topic
'263425490872844289',Do boys keep separate combs for their pubes? Is that a thing?,off-topic
'262712877402714112',"@MLebronczik: @_kathryn_marie: hi, I'm like super mature and think I'm all chill and stuff. oh Kat. could you be more humble? k.",off-topic
'263029387744665605',#Crane dangling in NYC. View from my uncle's place.   http://t.co/2Ypoaxlk,off-topic
'262541364368117760',I'm about to go back to sleep .,off-topic
'262696979396706304',My throat is fucked up.,off-topic
'262348461842763776',Fr. Jerome dressed as Mitt Romney. Okay I'm dead,off-topic
'262453225100292097',#GottaAceMySATexam : #OMG // I wish my brother managed to get this earlier http://t.co/inbDbEXu hurry before its unavailable...,off-topic
'262628642318868480',Pretty awesome!!  Drinking a Firestone 15 (XV) Anniversary Ale by @FirestoneWalker @ Buy Rite Liquors   http://t.co/mrupD0V5,off-topic
'262605715485650946',@kokupuff: You don't deserve this!! RT @tynie626: @chansonthegreat @kokupuff @lfresh me&amp;the fam are staying in far rock. *starts worrying*,off-topic
'263292773292195840',Is going to the gym plausible today? Hmm,off-topic
'262777798245097472',I know what Ima be for Halloween IMA B DRUNK,off-topic
'262694059603263491',Can't wait to watch #dexter &amp; #TheWalkingDead tonight!,off-topic
'263414968668549120',SO MANY GOOD THINGS IM GOING TO EXPLODE,off-topic
'262702855000039424',@tmac628 really a million times better than last years costume,off-topic
'263079197726109696',My power just went off,off-topic
'262414058781818880',Truly home now.....looking forward to change.   #goodnight,off-topic
'262632722588131329',Drinking a Breakfast Stout by @foundersbrewing @ Buy Rite Liquors  http://t.co/IZI08ZJq,off-topic
'263318956906000385',There are usually late night diners on the sidewalk here next to Malatesta on Washington &amp; Christopher Sts. #Sandy http://t.co/Uo30Cno9,off-topic
'262629998899363840',New saying for the day... RG 3 and out - A #Steelers fan at the bar,off-topic
'262793693063426048',@HighSkoolProbs: Our friendship was such a mistake. People from stages,off-topic
'262392888888016896',boys whos names are justin bieber &gt;&gt;&gt;&gt;&gt;  i dont think anyone understands my love for justin like really,off-topic
'262461291459911680',So sleepy... Too drunk to lay down...,off-topic
'263049517480431616',I already have cabin fever!!!!,off-topic
'263414581383282689',@Kayrislizabeth you change your number all the time #stopit,off-topic
'263115769481674752',It's amazing how someone could write letters upon notes upon little love sayings and today it means nothing. Mind blowing.,off-topic
'262401651200118785',"I want to see some Slutty outfit tonight. Fuck it, it's #Halloween weekend  @ H.K. Lounge http://t.co/WovZhfPr",off-topic
'262438804089106432',#GottaAceMySATexam : !!! We really wish we managed to find that earlier http://t.co/GdtZvzAg you better get it now...,off-topic
'263054124084498434',@JosnellyC: I really hate when people ask questions about the news when the news is on. SHUT THE FUCK UP AND LISTEN #cabinfever,off-topic
'263386704847728640',@mikeybaha why are you not on voxer,off-topic
'262440330622799872',Sitting at a metal bar in brooklyn.....,off-topic
'262935377894076419',oh gawd! all these freaks on my twitter feed are comin outta no where tho!!!,off-topic
'262911030441680896',@AlEXANDRANiC0LE I know I'm such a procrastinator!!,off-topic
'262472419292348416',mister east was wild tonight ;) hope you all had fun  #makeupartist #zombiefest #halloweenweekend http://t.co/Af9ljjCG,off-topic
'262625161516302338',"I'm at Route 18 David's Bridal (East Brunswick, New Jersey) http://t.co/zQzv3aTn",off-topic
'263097811967565824',@Pfro @ChrisLicht you know U nuts or I wouldn't b following you :-),off-topic
'263321206093144064',"Oooooo ooooh EXACTLY----&gt;&gt;&gt;&gt;&gt; @Lenny_Banx: Everyday is a sweatpants day for the girls in cr, most of them have no class",off-topic
'262430307817504768',Sachin's befriended the security who also knows all the words to every big... (w/ Viraj &amp; Sachin at @galwayhookernyc)  http://t.co/65Xsw4gk,off-topic
'262367506042347520',Ctfu we funny as hell ',off-topic
'263302256399626241',I wonder if anything is open,off-topic
'262974858487554048',@SouthpawCapture @airlineflyer that is the movie that got me so into wanting to be an #ATC. End result was being an #avgeek #diehard2,off-topic
'262656831770476546',@ducidni lemme get something!,off-topic
'263426257117650944',This nigga Norris Cole gotta chill b...enough is enough yo http://t.co/VEIJ2yEc,off-topic
'262908271214608384',"@BrooklynFagut lol, that is our plan today &amp; tonight.",off-topic
'262441398626832386',@viva_leblonde you can't count on Cindy to wake you up she like sleeps until 2  #lazypplprobz,off-topic
'262670875545960448',@THATGIRLME i miss my hooka in cali,off-topic
'262562338358566912',I'm gonna be higher than a motherfuckerrr,off-topic
'263280300774273025',Wind is still here but not as bad as yesterday. Did not lose power.,off-topic
'262618027294593025',@WorldOfCheyy_ yea but they could always  turn on the lights  *future voice* lmao,off-topic
'262408443216936961',"When I Want it That Way comes on at the party, do you leave? Or sing!? #staying #singing #Chris #Tyler",off-topic
'263294666303217667',fuck this poor stamina of mine.,off-topic
'263414004737777664',@WomensHumor: Going to Target is like a night of drinking. I usually black out and wake up $300 poorer. @theresacurcio,off-topic
'263368128896057344',I really wish things didn't have to change so much over the past few months,off-topic
'262999944921755649',@ayfostaa Yeah i know but Imma text you .,off-topic
'263067422628663296',"@skipslut: Tweet me pics of the janoskians , 1D , or Justin !!",off-topic
'262793346240638977',I WILL EAT HER PANCREAS,off-topic
'262381017313198080',The first dancing robot of #daftpunkhalloween  @ Windmill Studio http://t.co/T4D1D4pm,off-topic
'262939232069357568',Hurricane Bagels (@ Bagel Express III w/ 4 others) http://t.co/VRLh8sY3,off-topic
'263101718030602240',@RobbieGVT a lot of bobby glitter,off-topic
'263399960316370944',"I'm at Victor's Caf (NYC, NY) http://t.co/ITPJ75XK",off-topic
'263014464914329600',@vinnysticks32 more  then welcome to come to the criby,off-topic
'263146406754263040',EVERY BODY CHECK OUT THE NEW RUZH BOY WEBSITE http://t.co/0kwzKHvK,off-topic
'263018346964992000',I love doing absolutely nothing,off-topic
'262679590735073281',That was a much needed butterfinger,off-topic
'262561233079762945',@_MechanicalBoy lmfao how u kno were I'm at,off-topic
'263083744267735041',"If the water looks crooked, it's actually your bldg that's off center. Bonus use red wine w/ legs to track movement (2/2) @pprfldr",off-topic
'262593489995436032',Mad &amp;' Son is all you're going to here in New York .,off-topic
'263420985745764353',"No matter how much time apart, we always pick up right where we left off. maviidee @aprilgolit @ The Park http://t.co/rEUbpGp0",off-topic
'262728089413496833',"@kellicanofjello this ain't no amateur hour, of course I'm watching! #headlesspets #WalkingDead",off-topic
'262546227344859136',@TheWritingIdeas no never done nano vex cited. Hopeful.,off-topic
'262469715165847552',"Just getting in,mad tired...",off-topic
'263222438110830592',"NYC could use a little of the impossible today. @INGNYCMarathon: Bid me run, and I will strive with things impossible. -Shakespeare",off-topic
'263297024374501376',@MTAInsider what bridges are open please?,off-topic
'262625593852588033',Hey @jeremymckinnon wish my good friend @sara_r3sistance a happy birthday? Please?,off-topic
'262650624875835394',"I'm at Jefferson Ave, Tenafly NJ (Tenafly, NJ) http://t.co/RX5pEoVr",off-topic
'263348147252764672',@nachobell damn I want to get to work :/,off-topic
'262772545894350849',Every time I hear sirens I imagine its the end,off-topic
'262421171142799362',I am over thinking when I should be sleeping :/,off-topic
'263370378825568256',@iloveslutz22: Long branch seven eleven is like a war over the last twix bar,off-topic
'262575039315079168',"Bitches Be Tripping Now A Days , lol",off-topic
'262364844156657664',My teeth hurt just looking at it... But it sure looks and smells amazing! #wedding @ Cipriani 42nd Street http://t.co/pJup62rK,off-topic
'262732007367397376',Ur begging to get disrespected right now,off-topic
'262357667526344704',All the Spanish girls out in the city tonight,off-topic
'262742990966124545',@emmabray1997 have the teachers gone to bed then?xxxxx,off-topic
'263419256778133504',@GanggStaar this not a joke bra im serious,off-topic
'263019898962341888',"While my friends are drinking with their parents, I'm here drinking chai and eating almonds #brownboyproblems #iwonnadrink",off-topic
'263091554607042562',WL mock trial on Fox 12 at 10 pm pacific time!! #mocklife #Sandy,off-topic
'262771578247446528',CARDBOARD CUT OUT OF MCKAYLA,off-topic
'262729560683081728',@ScottyRothnie cider!!!  And oh yes,off-topic
'262405819042242561',Next Time I See Minka I'm Gonna Kick Her Butt Lol.,off-topic
'263073600943296513',I hope everyone stays safe even the people I don't like be safe,off-topic
'263336783318765568',COFFEE. (@ The London Candy Co.) http://t.co/5a1AYru7,off-topic
'263089686166249473',AT&amp;T clearly doesn't care about their customers Im getting no Alerts at all lol,off-topic
'262979597673578499',Being delusional is one thing but telling people we fucked when in reality that would NEVER happen is a whole nother level of OD.,off-topic
'262963764276625408',@michellee_perna literally almost every tree around my house has fallen down,off-topic
'263089167154683904',@Leona_Morgan @chaddah they are all separate beers (since they are brewed in different spots and have different labels),off-topic
'262529079411089409',Leaving the club and it's lift out #ravegirlproblems,off-topic
'262909491778039810',My homegirl can't keep her ass in the house. Talking bout she is gonna walk to the beach and take some pics. Stuff white people do.,off-topic
'262640518855528449',@_natttyyice nope but i dont have it monday and tuesday u only get off tmrw,off-topic
'263341114273177600',When @RockiinRobin dad tells her to put on a turtle neck #haha,off-topic
'262770658256240640',All men are born hard wired to betray. It's just a question of when #revenge,off-topic
'263131651519967232',"Meanwhile in California, a woman wants a road-side memorial for fish killed in a car accident. http://t.co/CAjqWIVC",off-topic
'263284694597120001',@N3llybabe @RitaOra ohhh okay .. where is the concert at?,off-topic
'263084594411237377',Man &amp; nikon on fire http://t.co/09exJF2Y,off-topic
'262434405090463744',#GottaAceMySATexam : #OMG // I wish my brother managed to get this earlier http://t.co/6Xf1klhl hurry before its unavailable...,off-topic
'263300063135162369',@JenDelgadoCNN: watching you! Thanks!! Rough out here this morning! How long will this last?,off-topic
'263003756885585920',Waiting for the tree across the street to break so I can tweet about it,off-topic
'262918486081286146',MAKE ME SOME!!!  RT @Abbyyyyyy_: I'm about to bake some cookies.,off-topic
'262387094708699136',@_sMURPHette the friend group is #notimpressed http://t.co/8MJ2AxI3,off-topic
'262947539416907777',@MintoInc for our Spanish speaking friends  http://t.co/PyP6FBnw,off-topic
'262436349645307904',This guy has no shirt,off-topic
'263013532604448769',@simple_beauty14 @h0pelessdreamer hahaha thats how it iss,off-topic
'262595182069944320',Just cam back to America swaggin out :p,off-topic
'263061977813880832',@kettlebellking one can only hope,off-topic
'263098643656105986',Why they got this white guy on the news speaking horrible Spanish ?,off-topic
'262438891154452480',"I share my room with my bro but he always sleeps over at my parents room. It be scary sometimes I can hear someone snoring at times, crespy",off-topic
'262584538767716354',Why's the line gotta be so longggg (@ Vito's Deli) http://t.co/Rrzb6UUM,off-topic
'262603253437583361',"I'm at Seaport Diner (Keyport, NJ) http://t.co/zULA7ivV",off-topic
'263091339661561858',Hell or high water Heathers is in business. I love this place. http://t.co/gkRvDKCo,off-topic
'262590997366702080',@LeagueOfLegends when do the limited edition halloween skins come down from the store?,off-topic
'262444245980434432',New @couscousnj shirt. Going to wear it to cous cous just to confuse  the shit out of customers there. http://t.co/5DhcHGfK,off-topic
'262774930226163712',@FrankOceaan: A relationship where you're both weird &gt;,off-topic
'262616082815254528',@d_mattt i am obsessed with you. #hilarious,off-topic
'263291827677962242',@NineDaves: Jane's Carousel is looking a lot better this morning:  http://t.co/fLHO025J (via @Gothamist)yay,off-topic
'262997728152391680',The crave Is about to collapse !!,off-topic
'263290860257554432',I hate people who initiate the conversation but then dont respond... I guess you didnt actually wanna talk :P #whatever,off-topic
'263089061735055361',"Let it be known. Look, @vs_KRiSS http://t.co/ZStsmmbt",off-topic
'263069509596901376',I just walked outside and there is some crazy red flickering in the sky to the south. Anyone else seeing this. #njsandy #montclairsandy,off-topic
'263201042118881281',@IsabellaBaumfre same and eating this is the life!!,off-topic
'263227027958661120',@gedeon Thanks. Were safe and dry.,off-topic
'262553432286711808',@realDonaldTrump why would you defend either of them??,off-topic
'263003545123557376',@travisjestes @just_mattera dude today is a great movie day.,off-topic
'263062319234424833',Who's fit to go jet skiing ?,off-topic
'263100454857220096',New Yorks neuer Sturm-Star: Brgermeister Bloombergs expressive Gehrlosen-Dolmetscherin Lydia Calas #Sandy http://t.co/xOA4upcT,off-topic
'263046348209807361',Just witnessed the craziest thing.,off-topic
'263258931604910080',"Boat in the road, nantucket Court in Tuckerton http://t.co/jUJ685aA",off-topic
'262919057777512448',@Helllothere_  Yessss! We really do! @zaynmalik  you should follow us cause we wouldn't let anything stop us from hearing the song.,off-topic
'263029562542284800',i have no words for that.,off-topic
'262675141383835649',Bored as fuck hmu people message me for my number,off-topic
'263102221565173760',@carlyraejepsenn @_retweetdare_ I was he first one I love u Carly,off-topic
'263331351418241024',IS ANYWHERE OPEN for a dutchh?! #replytweet,off-topic
'263087279764029440',when kfc becomes a drug and it starts being pushed. o_o,off-topic
'263080449419640832',Should have left!! I think im moving after this!!! Florida maybe!!!!,off-topic
'263308073525977088',@MiX3dMaM1 damn you were over there ?,off-topic
'262953999446208512',@MyNameBeErik dont rt this ! its not funny,off-topic
'262737997395525633',I don't like this brunette . #666parkavenue,off-topic
'262658694171471872',"BIG TD! LETS GO BABY!! HERE WE GO D, KNOCKOUT TIME!!!",off-topic
'262918645804580864',Got my baby during this storm yay ! http://t.co/2pkxWMjU,off-topic
'262731306616627200',@Jmodio oh my god.....are you living in Little Utah section of NYC?  Come over,off-topic
'262781138790146048',why does @TheReal_AGallo go to sleep so early like hello im bored,off-topic
'263047061254045696',"Its our world, its just us two.",off-topic
'262396972210733060',@KingJames: Best of luck to my lil bro/homie @JHarden13 in H-Town! He bout to go HAM in his role now.. THATS CRAZY.....OKC WTF,off-topic
'262730192936640513',I need more interesting people to #follow ...,off-topic
'263044253255614465',Sitting in the car with my sisters charging my phone,off-topic
'262924304138768384',"I'm at Tam Mobile Falafel &amp; Smoothie Truck (New York, NY) http://t.co/Wab78Dqt",off-topic
'263371550210813952',We would be outside right now playing handball @jhadirectz (:,off-topic
'263116238878818306',Not my video though. Don't get too excited.,off-topic
'262411870923808768',"Hookah with my fam , shit is crazyb getting fuckhed up xP",off-topic
'262404258882789376',@viaBANGarang lol all the girls in the city got like short ass skirts and you can see their ass mad funny. Some hot bitches too,off-topic
'262778846930169856',@sarahjoybrown I hope we are still here too!!  LOL,off-topic
'263347331074756609',The gym is packed. #cmonson #businessasusual (@ Club Fitness) [pic]: http://t.co/LWDsxrxm,off-topic
'263017778485800961',Pablo doesn't know what he's saying,off-topic
'262599880705441792',#Top10FavouriteSongs yzl OMG #StudyingForTheSAT .. thank God I found this http://t.co/kdLmgABd,off-topic
'262939976440877057',@justin_oakley: Going to the inlet with poppa oaks @DanielleOakleyx this is a joke right,off-topic
'262413270500134913',@bree_cass @JaclynLoftus bitch ill give you all the tude i want,off-topic
'263336405906898944',"I'm at Lower Twp Police (Villas, NJ) http://t.co/411iO35Y",off-topic
'262352216906686464',Ugh a #7eleven opened on my block. What is that smell they all have? Bring back my bodega.,off-topic
'263071406227599360',@skelseymarie hahahaha. We do too! So far. And beer . . .,off-topic
'262989853698949120',@NickBl00m @scarlettkromer_ yeah I know I'm still scared lol,off-topic
'262638658941775872',Second brunch! (with Mary at William Hallett)  http://t.co/hz4zoS6q,off-topic
'262611324201230336',"&amp; in one of those texts, no work tomorrow?! YES #Recuperating",off-topic
'262389146230878209',Researching Companies for #TMCF25 (@ Hilton New York w/ 6 others) http://t.co/Ne1UBvKP,off-topic
'262414492330233856',Okayy finally these dudes got ready lol I'm in a better mood,off-topic
'262425591838552064',daddy is so good he gets paid $500 an hour to fight with people #clueless,off-topic
'262547512194387969',"@Codyleedrnt working one day a week,isn't making me rich!",off-topic
'263084045703983105',@NeoScandal Hopefully MORE #Scandal PROMOS ON #ABC,off-topic
'262416182072729600',I love the random conversations my grandma &amp;&amp; I have at one in the morning!,off-topic
'262644125969551361',"Tomorrow... No school, no work, no street, just bed!!! \o/",off-topic
'262641326288429056',"@PdaMadridista97 shitzu , and in july u late son",off-topic
'262714095319519232',@SuaveMarci. Niggas mvccn with they old boo's and shit,off-topic
'263066612549181440',Lmaoo RT @_M__W_: @aliyahster: Why would Beyonce stay in New York? u know fav aint the brightest,off-topic
'262607682752630784',@chollis not until you answer my phone calls.,off-topic
'262984230328496128',Why tf did everybody RT that tweet that i made like.an hour ago .,off-topic
'262980437989785600',@xxcaselinaxx: I want chinese food so bad right now.,off-topic
'262666684882624512',@yeaimBlunt lol that doesn't help my appetite,off-topic
'262801170446290944',"@MsPixiee hey that's an offensive word missy, take that back !! I'll P.I.M.P slap you silly",off-topic
'262783879973322752',"@rachaelking70 Yes, I was dismayed by  the sudden sexism of an otherwise enjoyable correspondent.",off-topic
'262817295200559104',"When I say fuck yes I don't mean fuck the band called Yes, cos I love them.",off-topic
'262379936227139585',Carnival des Corbeaux... Let's see how this goes. No idea what to expect. (@ Manderley Bar at the McKittrick Hotel) http://t.co/Ww68DhpZ,off-topic
'263408160696578048',#10ReasonsWhyILoveYou - youre so cute and handsome,off-topic
'262906053124038657',"Called out of work. That's right, called, because the OG doesn't close.",off-topic
'263040291269902336',Okay so ur mad at me cause ur a sad excuse of a slut yea well I think ur aiming ur anger at the wrong person #stupidhoe,off-topic
'263031865005469697',Girl I ain't a hipster but I can make you're hips stiiiiir - Mac millerr,off-topic
'262667588960669696',@KieraGalvin awe love u too.. Uhhh whoops,off-topic
'262434072545079296',We could live like this forever,off-topic
'262587532989067265',@ItsMuslia wear a bathing suit to school Tuesday we'll swim to home room,off-topic
'263006414346280962',@Redbone_Jawn Thankyou baby  the feeling is mutual,off-topic
'263286659569819648',@JLBarrow whoa . Glad to hear you're safe though !,off-topic
'262763029299621891',@OrinPhillips: People buying water when its gonna be raining. &lt;&lt;&lt;Tell Me Abt It..Supermarkets Did Pack Today..,off-topic
'262413580752789504',Playing 2 Chainz at a house party is a recipe for ratchetry and debauchary,off-topic
'262818136846372864',Damn did I really drink half a bottle by myself?! Wtf? #chocolatevodka,off-topic
'263254803046612993',@A_Steelman omg! Be careful out there! Geez!,off-topic
'263093381968838656',"A time like this calls for a RE-read of Mr. Grey. #50shades Sadly, I only have the first book. -.-",off-topic
'262920653684998144',@ndevito27 @Ndais10 @RalphieSpamps the hurrican in wrestling was that dude though,off-topic
'262343302160982016',@1DTartheela @xkayykayyx @itzmejefferly i m eating chocolate! My uncle brought mad chocolate for me!!!!!! Jealous bitches?!?!,off-topic
'262401779495489536',Return to Sender with Lee and Romy! @ Broadway Dive Bar http://t.co/YGYK88uo,off-topic
'262767939390951425',"@Marky_Kelarky: @itsz_jeremy lmao don't worry about it bro, soon enough! We got FIND coming up to",off-topic
'263297822688964608',I'll never understand why coolin hates me so much  #imaniceperson,off-topic
'262621835097694208',I just ousted @harlemboy22 as the mayor of New York City Center Stage I on @foursquare! http://t.co/CAn36o99,off-topic
'263348756035039232',@jcsturgeon Grampie would be proud...didn't miss the mail yesterday or today :),off-topic
'262602581770133504',"Lower your expectations of people, and you will lower your disappointments.",off-topic
'262379223577137153',@gemma_annn LOL not you...but you deff can fit under that category today that's for sure,off-topic
'262718015005655041',Ppl want me to kall dem nd shit like my battery built lik dat iphones die fast love,off-topic
'262731460300111873',I really just need someone to talk to.,off-topic
'262731773128105984',Keep calm and go smoke some weed,off-topic
'262642666444046337',@itsyoliebitch @YummyLena i just hope the power doesn't go out. Halloween movie marathon to pass the time in.,off-topic
'263016560032092161',Sometimes girls don't get when I'm kidding and it's annoying #imeanwell #relax #Sandy,off-topic
'263112351803404288',@jerzyjax yea good. Im sure u seen the pics of ww. The island is under H2o byt we in pville just windy but AC is dun for too,off-topic
'263145810781409280',@MzBellee I know man .. But i wanna know if hes ok lol,off-topic
'262416416026791937',i guess she wants that angry sex,off-topic
'263344727653498880',New York is such a strong state... throw anything at us and we will beat it,off-topic
'263105478291230721',"@SmiloTweets nah, still waiting to go on!",off-topic
'262695148729819138',Happy Haloween from the United Federation of Planets @ the Waffle Brothel http://t.co/cjKZvZEH,off-topic
'263379621469380609',"I'm at Furry Fiends (New York, NY) http://t.co/an7DnmRd",off-topic
'262416451615481856',My fun came to an end :(,off-topic
'262409070743531521',Is there really no dance on Monday Or Tuesday,off-topic
'262757411503353856',@Smackdoom_02: #ToMyFutureWife well first you better be able to cook or learn how too,off-topic
'262575966897987585',I like can't stand anyone anymore! No one know the definition of being real,off-topic
'263373468458946560',"Come by in 21 minutes and see my low tide, I'll be 30 inches under my usual level. My mudflats will bask in fragrant decay.",off-topic
'262647096526635009',Today would be a good day to cook a Sunday dinner .,off-topic
'262344512729387008',@fob_talk loll no it's not. It's better than saying I don't wanna talk to you,off-topic
'263035164450492417',I missing all the good movies,off-topic
'262345969801252864',Bouta go buy a mask and call it a night .. I'm cashin out,off-topic
'262974633668644864',"@GuapHeavy: I am extraordinarily patient, provided I get my way in the end. indeed!",off-topic
'262676592319406080',"Ok geniuses, start taping.  @ Apple Store http://t.co/VE03OOVD",off-topic
'262591895425912832',I really hate this kid lmfao,off-topic
'262557176151818241',Rotten lemon on the window sill  @ Mercer St http://t.co/vZtVAriJ,off-topic
'262940346047152128',Im gonna always spark in remeberance and celebration of the day i walked away from the bullshit!,off-topic
'262395169511456768',"My thies are KILLIN me, ive been walkin for 7 hours straight NON STOP!",off-topic
'263317320355700736',Storms over surveying the area (@ Prospect Park w/ 5 others) http://t.co/vFPRuw3T,off-topic
