'591902696925364224',"more than people killed in powerful nepal earthquake say government officials and police"
'592590523438747648',"nepal so lol"
'592590530120257537',"#everest avalanche video shows moment terrified climbers scrambled for cover\n\n #napal #tcot"
'592590555374227456',"vijay who was the choreographer of telugu comedy film #yetakaramcom dies in #nepal #earthquake"
'592590563532222465',"this post made me cry #prayfornepal"
'592590576303804416',"victims and counting"
'592590577243328514',"nepal night trek with accommodation and meal for one two or four from aed up to"
'592590591768276992',"thank you sardar ji yaaron ke yaar son of sardaar"
'592590595975053312',"hope #nepalquake is gone for ever #saveourcountry"
'592590597753438209',"#nepal reliable orphanage iban"
'592590598751694849',"#nepal god bless"
'592590599854759938',"raw known dead innepal"
'592590606934892544',"nepal quake"
'592590610378395648',"international hadr collaboration nepal earthquake enhancing international humanitarian cooperation #helpnepal"
'592590617475059713',"obama sends aide funeral of arrestd baltimore man #associated #friends #nepal #whitehouse"
'592590652476510208',"rt flight net #kathmandu atc shuts down with airplanes flying overhead #nepalearthquake #atc #avgeek"
'592590658189201408',"is ktm only nepal?there is no responsibility in village areas?\npls try keep eye also on thulosiruwari sindhupalchok"
'592590658453393408',"pray for #nepal"
'592590660076642304',"if every aussie who has been to donated just that would make big difference india"
'592590686052077568',"news online now body found in #keighley bus strike in #bradford amp #nepal earthquake latest"
'592590692326580225',"rt dvn dvn thanks varun you have big heart #nepal need your pray and help"
'592590696680304641',"sad over dead in #nepalearthquake amp other #headlines"
'592590713747054592',"fickle nature of life true"
'592590712929013760',"happy rt #nepalearthquake pm salutes resilience of people"
'592590729207160832',"we all pray that nepal recover their pain as soon as possible we all with nepal"
'592590733686624256',"we wish god gives peace of soul who lost lives in #nepalearthquake"
'592590745183264768',"great news"
'592590756948279296',"stay strong nepal"
'592590758294728704',"quake overwhelms nepal weak healthcare system"
'592590774283276288',"christian preacher adds insult to injury with nepal tweet"
'592590804243341314',"thoughts go out to the families suffering through the #nepalquake"
'592590807544246272',"nepal earthquake google earth tour nepal earthquake"
'592590812338212865',"vital facts about the nepal earthquakes earthquacks were times stronger than the heroshima nagasahi nuclear bomb attacks\n"
'592590856919654400',"condolences amp sympathies go to families of the victims of the devastating #earthquake that has claimed lives in kathmandu #nepal"
'592590865031237633',"correction nepal earthquake warning story"
'592590871519961088',"home minister rajnath singh is likely to make statement on nepal in lok sabha on monday the long pending bill on goods and services tax"
'592590884031434752',"our deep condolence to those people who has devastated by strong earthquake on th april in nepal amp india"
'592590889689710592',"worked #kashmirfloods \nthose donating fr #nepalearthquake worried about honesty be assured it will reach the victims\n"
'592590920010326016',"unicef says nearly million children severely affected in #nepal"
'592590932039438336',"rt read the latest fact sheet from on the #nepalquake and our humanitarian response"
'592590940813930496',"power of nepal earthquake was equivalent to atomic bombs"
'592590959239680000',"huge effort by indian govt nepal bhutan our real brothers congratulations govt of india no substantial help from west"
'592590959126253568',"nepal earthquake rescuers forced to dig with their bare hands in search for survivors as images"
'592590964838965248',"quake warnings of minutes possible but pricey nepal record of earthquakes dates to at least the th centu"
'592590970627162112',"god bless the who died in#nepalearthquake"
'592590974146187264',"total number of dead and injured as of clock is as follows dead and in ktm valley de and inj #nepalearthquake"
'592590985013624832',"#breaking equipments sent to nepal will improve helicopter operations communication mod read more"
'592590995096645632',"lets pray for nepal forgetting all religions #nepalearthquake #ndtv"
'592590996497653760',"\nplease send arvind to nepal they need help dont let him to pass janta ke paise pe tagad dhinna bill"
'592591003300798465',"#nepal can expect more than #aftershocks greater than magnitude over the next month via"
'592591012188573696',"well done"
'592591013555802113',"tragedy strikes film unit in nepal dance director vijay dies in accident"
'592591014352683009',"omg can believe dis death tolls from #nepalearthquake passes its getting increased day by day oh nooo"
'592591018886729728',"saw some people at jackson heights lighting candles for the victims in nepal #nepalearthquake"
'592591039837413376',"nepal earthquake death toll rises above"
'592591047844200448',"affected by earthquake #prayfornepal"
'592591050616745984',"prayers for the survivors"
'592591057767923712',"praying for nepal"
'592591058984382464',"before and after devastating earthquake wipes off important monuments in nepal #topnews #india"
'592591072817119232',"its humble request plz tel your fan #prayfornepal also your crazy fan ur fan need your support"
'592591083319664641',"victims for media business than service"
'592591087115448320',"happy rt breaking #nepalquake disaster taken up in the house lok sabha"
'592591091372720128',"styles pray for us also harry #prayfornepal"
'592591096691052545',"whatever have happened can be undo just pray that mother earth calm down and people of nepal and nearby places are safe #nepalearthquake"
'592591106824654850',"please tired of rolling my eyes at #eac tweeting about #nepal without mentioning #burundi #burundielections"
'592591115326529537',"this man learned geography from iin?\n wen can pm put breaks to such light talks"
'592591118132322304',"israel responds to nepal earthquake"
'592591119357054976',"if we want to thank anyone it should be the crore people of india who have made nepal pain their own amp extended all help pm modi"
'592591120653234176',"let #pray #meditate #chant for#nepal"
'592591122238676992',"desperate nepalis flee capital as aftershocks spread fear bhaktapur nepal reuters thousands of nepalis began fleeing the capita"
'592591122754469890',"please rt as much as possible \n#indiawithnepal"
'592591123094315008',"nepal is trending and just remembered how tyler pronounced it"
'592591122892853249',"all hands in prayers #nepalquake"
'592591127951216641',"nepal get well soon"
'592591143856173056',"is the magic number"
'592591145441431552',"nice #indiawithnepal"
'592591154031493120',"lucky buggers"
'592591154610311168',"these people will criticize for the sake of criticism come what may and wont appreciate the efforts"
'592591180447100928',"#nepalearthquake over the last month have been reminded in such real way how fleeting this life is how fragile"
'592591184708685825',"begusarai mp in loksabha today on nepal tragedy"
'592591193420091392',"supporting nepal earthquake"
'592591199799652352',"#thankyoupm\n #earthquake #nepalearthquake \ndefference between leaders amp politicians"
'592591200307130368',"rt bbcworld terrifying footage shows moment of #nepalearthquake avalanche"
'592591201028608000',"#kathmandu atc shuts down with airplanes flying overhead #nepalearthquake #atc #avgeek"
'592591205944401920',"#india shows great proactivenes adequate efforts to help rescue settling #nepal once again big #thankyoupm"
'592591208062418945',"showing your concern with just pray for nepal post wont help anyone \nwhy dont you explore legit ways to donate instead? try"
'592591213104009216',"novices indians reach raxaul in bihar from quake hit nepal at least indians who reached indian border at raxaul from nepal monday"
'592591227410722816',"panicking and more panicking"
'592591285170626561',"the death toll for the #nepalquake keeps on rising over people have now been killed this is tragic"
'592591288672747520',"terrifying footage shows moment of #nepalearthquake avalanche"
'592591311707967488',"may god almighty help nepal amen"
'592591312173412352',"nepal god bless"
'592591324479553536',"few media reporting all sorts of nonsensical news insinuate amp scare people more international amp national #mediamafia #nepalearthquake"
'592591330888515584',"did you hear what our mp ramgopal yadav has to say about #nepalearthquake?"
'592591373993431040',"death toll reached in #nepal but fuck it win smart phone guess the winner of today match watch the #ipl #beinglenskart"
'592591384130899968',"french also missing"
'592591411846905856',"surely they are real bharat ratna and true heroes of our country and nowadays of world as well"
'592591445531303936',"sent my objection to the bali embassy as did many others so many bad things happening nepal nsw floods etc"
'592591445715877889',"nepal on our minds"
'592591449029509120',"god sake stop abusing it \n#nepalearthquake"
'592591496441901056',"good news"
'592591511151366145',"god speed"
'592591512711667713',"pm modi thanks armed forces doctors for helping quake hit nepal"
'592591516851380224',"rt bangalorean prabha sridhar is relieved that her husband sridhar returned"
'592591521834139648',"nepal quake equivalent to huge atomic bombs the devastation from this earthquake was much greater than usu"
'592591529924894721',"thanx to media covering the disaster routly \n\n"
'592591530411458563',"#indiawithnepal commndble job but its an equal rspnsibility our govt stnd by rights frmrs #savejalsatyagrahi"
'592591533854982144',"footballs ve updated my #nepalearthquake round up it says so in the article but how do indicate that when they see the post?"
'592591537118183424',"did you know that #nepal was trending topic on sunday for hours in kenya? #trndnl"
'592591538238033920',"more than killed thousands more injured #nepalquake full story how you can help #cnn"
'592591547385847808',"didn you and go to nepal while back?the devastation is heartbreaking wish could help more than few"
'592591556080631808',"nepal earthquake kills hundreds #factsapps #travel #tourism"
'592591563198431232',"pray for nepal"
'592591571498872833',"rt priority given to the injured elderly children women amp stranded indian"
'592591574623776768',"kathmandu palace square #nepalquake ruined heritage"
'592591577698164736',"yes commendable proud of our armed forces"
'592591601874169857',"indian tv channels everywhere in quake sites commendable job guys knock\n #nepalearthquake #media"
'592591610195681280',"nepal is our brother and sister this is our duty no needs to thanks"
'592591633629184000',"pray for nepal god should protect all my brothers and sisters of nepal \ngod bless all"
'592591682618597377',"positive news\n#nepalquake"
'592591682866020352',"earthquake in kathmandu video submitted by musicard link comments"
'592591702885408768',"#igi #delhi immigration officer asks if called my fam and they re ok world cares we are overwhelmed #nepalquake"
'592591714918903808',"don just #prayfornepal do something that actually matters"
'592591753376505857',"be proud have such indian brothers"
'592591762868178944',"damn"
'592591787463573504',"today live chat has been postponed thanks our web fans great ?s stay tuned new date #nepalearthquake"
'592591813761892352',"if only nepal had half our resources am sure dey will beta off may god help nepal"
'592591842933243904',"this is terrifying"
'592591854098591744',"thankyou for taking strong and immediate step in helping #nepal"
'592591861874724865',"can think of what must be the condition of the people in nepal my prayers are with them #earthquakeinup #nepalearthquake"
'592591864823287808',"dalai lama expresses sadness over nepal earthquake dharamsala tibetan spiritual leader the dalai lama has ex"
'592591865343442944',"prayers for nepal"
'592591901729107968',"given our strong links with nepal we will be organising an event to channel support will post here heart breaking news sara amp kay"
'592591901804482560',"immediate steps were taken by the govt under the leadership of pm modi after #newsintweetsindia"
'592591905059262464',"pray for nepal #nepalearthquake please help\n help children+families affected"
'592591934692143104',"as heart broken former resident of kathmandu need you to get your bank card out and donate pls rt"
'592591936709615616',"#thankyoupm #wmi #whatsmovingindia #india\nfor more info"
'592591940580876289',"when the shtf didn know rings hollow develop your intuition #nepal"
'592591973678100480',"he he \ngod bless you"
'592591994129547265',"life is so unpredictable the total of rolls ramps up people #nepalearthquake"
'592592010571173889',"my country nepal has been hit by massive earthquake have died and many still trapped please help us #nepalearthquake"
'592592018515202048',"even though we ve never met but wish all of you safe and be strong #nepal pray for nepal"
'592592026849386496',"#nepalearthquake #modi thanks india on twitter"
'592592028082417666',"as heart broken former resident of kathmandu need you to get your bank cards out and donate thank you"
'592592028350873600',"eco holiday asia ethical travel to nepal is out"
'592592027491008512',"oh my god"
'592592031618244609',"instead of buying useless apple watch or other gadget made donation for nepal #crocerossa #nepal #msf"
'592592051113299968',"#pray#for#nepal"
'592592056863760384',"nepal god bless"
'592592105626710016',"abp live english news todays latest breaking news in english online english news"
'592592167920504832',"#indiawithnepal tweets from js fjs="
'592592181594042368',"scary to know the the #nepalearthquake was not the one that scientists had warned about as the great himalayan quake more to come?"
'592592206059282432',"just searched nepal climate change and that is actually scary"
'592592216410849280',"and this is how we are spending the day #nepalquake"
'592592231749570560',"prayers god please don repeat this #request #nepalearthquake"
'592592233662173184',"nepal date sat apr utc lat lon depth"
'592592236107411456',"good collection of news about nepal tragedy in early bird"
'592592256445513728',"when ppl decide to live in denial heartache too ofcos"
'592592259188715521',"#telugu actor vijay dies in #nepal quake via"
'592592261717831680',"ohh my god"
'592592262971920385',"#prey#for#nepal##kik #kikme #loveofmylife #ll #likeforfollow #likelike #lookoftheday #likefollow"
'592592266193084416',"living #belowtheline this week to raise awareness and money for this amazing charity"
'592592268525080576',"even god says this"
'592592272681635841',"#timesofindia #toi we coordinated with state governments hm rajnath singh in lok sabha #nepalearthquake #indiawithnepal timesofindia toi"
'592592273424175105',"reuters utilities rpt unicef says nearly million children severely affected in nepal reuters"
'592592276804669441',"can anyone help?"
'592592277391872000',"nepal in our prayers #kot"
'592592282131435521',"if #cnn news coverage is to be believed most of the destruction from the #nepal #earthquake has been limited to the mount everest region"
'592592299168632832',"great job indeed"
'592592299244146688',"prayers are with the people of nepal"
'592592341891874816',"nepal earthquake pm modi praises armed forces ndrf for rescue work daily news amp analysis daily news amp ana"
'592592356651585537',"so sad"
'592592365099032576',"unbelievable pathetic and don have words actually #nepalearthquake"
'592592383944085504',"how met our kardashians"
'592592386313854976',"#nepalearthquake reaching out to contacts to see if ok wondering who what affected in kathmandu since worked there yrs ago"
'592592412154961920',"#tanzanians let us remember our brothers and sisters in #nepal and keep our team in prayers"
'592592436553076736',"that our pm"
'592592445063344128',"#nepalearthquake #eritrea refugees in #sudan have no program live in camps in #yemen are homeless in #sanaa"
'592592468857593856',"babri masjid demolition now retaliation by the gods destroy my place of worship destroy your land and property"
'592592470187216896',"may god bless all of them"
'592592471076511745',"wait world am coming to you to capture you in my dslr showing world in my way change happens #nepal we pray #legoonhbo"
'592592476713521152',"same am asking to you have you visited these places #hoppocracy at #mounteverest\n#nepalearthquake"
'592592481893675009',"may god almighty bless soul of all departed #nepalearthquake"
'592592483839803392',"abp live english news todays latest breaking news in english online english news"
'592592492073132032',"salute modi for ur works in #nepal really won our hearts \nyes can proudly say pm of india #thankyoupm"
'592592504702115840',"good to see and working together at this time despite having political differences #nepalearthquake"
'592592507894157312',"#nepal almighty god shower ur blessing"
'592592516290977792',"oh my god"
'592592518048518144',"lov me anjan frm nepal urs grt fan waiting for ur call but in malaysia right now lov sooo much selena"
'592592518182739968',"god help the nepal victims"
'592592531877040128',"may god have mercy on them #nepal"
'592592539103809536',"#thankyoupm #thankyouindianarmy\n#indiawithnepal #meaatwork\nvery proud our government"
'592592544468434944',"dear pm modi just returned from #nepal amp saw first hand the great work the goi is doing there we are proud of the effort"
'592592559467200512',"heartbreaking news #nepalearthquake"
'592592559949484033',"#nepal is of the countries that travelers love the most amazing landscapes nice monuments history amp warm people we send all our support"
'592592560335376384',"bigggg thank to pmo india for such terrific amp quick help to nepal thats why modi modi nd only modi is so far from any leader"
'592592563103666177',"prayers #nepal"
'592592563862831104',"and above all we salute the resilience of our sisters amp brothers in nepal amp parts of india for their courage in"
'592592570653528068',"rt nd #nepalearthquake #icrc link to register #missing persons or am alive"
'592592574881394689',"my only message to the nepalese right now stay strong #nepalearthquake samdrup jongkhar"
'592592583110471680',"we should watch out for china who is eying nepal ~\n\n"
'592592594221293568',"tragic news #nepalearthquake"
'592592607659708416',"god please save them #nepalearthquake"
'592592609069010944',"praying for victims of #nepalearthquake giving via aid love nepal tragic loss of life amp history familiar places gone"
'592592610105040897',"the next #earthquake to happen in india"
'592592624600645632',"find this very strange kiwi reporters and drone operator fleeing nepal #nepalearthquake #stuff"
'592592644045344768',"could our $m be better spent in nepal than on memorial in france? #theprojecttv"
'592592656670150656',"parliament live in this difficult time india stands with nepal says home minister rajnath"
'592592658947842049',"but so far no msm channels are taking modi name #nepalquake they are averse to mention pm leave alone modi what an amt of hate"
'592592687078866945',"god will bless them"
'592592691990401024',"pm modi thanks"
'592592711133212672',"news the office of his holiness the dalai lama"
'592592713054289920',"our dharmic theirs culprit"
'592592713335185408',"god hath spoken"
'592592712722817024',"ohh god please bless them who are injuried by earthquake specialy nepal people save them please god we know"
'592592715465916416',"then why this just minutes before sir \n\n"
'592592717965819904',"god help nepal #nepalquake"
'592592731341357056',"if contests election even from nepal he will win #thankyoupm"
'592592732222291968',"#nepal you are in our prayers energies and blessings"
'592592741537869824',"our prayers leave every well wishers house like smoke"
'592592743618064384',"dont share jokes cuz proud of my sikh brothers"
'592592750543032321',"prayers for nepal"
'592592768477728768',"aspiration prayers by #tibetan monks lives lost in #nepalearthquake with he taisitu rinpoche #nepalquake"
'592592775155060736',"so proud be modi bhakt india voted right person as pm \n#nepalearthquake #indiawithnepal #thankyoupm"
'592592792964075521',"hi frndz\ngod plz save people of nepal"
'592592793668726784',"holding heart space for the people of nepal and for all who are lending appropriate support and assistance"
'592592798328619010',"rt why is there pain in my @$$ when the top trend is #thankyoupm"
'592592801163911169',"hats off to our pm again he is gem feel fortunate to be indian due to him only"
'592592805647650817',"god please save them"
'592592816083185664',"best tweet ever directly from god"
'592592823481806848',"the #nepalearthquake is so heartbreaking may god heal nepal"
'592592830356463616',"deeply saddened by disasters in nepal wish could be there to help prayers"
'592592831945969664',"good news #napalearthquake"
'592592835540623360',"yeah right have seen how fast he is in riots bhaktards"
'592592838443069440',"god bless em amen #nepalearthquake"
'592592861272547328',"dear god please stop rocking my world #nepalearthquake"
'592592867396190208',"god bless nepal"
'592592874300055552',"critically important research done published and accessible regionally but not enough uptake suppose"
'592592879526248448',"massive humanitarian reality people in safe realms #kathmanduquake god bless"
'592592880864104448',"good god we got kashmiri people saved in nepal disaster step towards humanity and slap to hatred #nepalearthquake"
'592592885045862400',"#earthquake #destroys kathmandus centuries old #centuriesold #kathmandus"
'592592886807433216',"heartbreaking news"
'592592887705149441',"sardesai now singing the bruce springsteen song am on fire"
'592592899990286336',"my heart and prayers go out to all the nepal and everest victims families"
'592592903127441408',"help cuz god said so #nepalquake"
'592592922132017152',"love this country and this is so so devastating"
'592592927651684352',"despite the devastation some tourists like are not canceling their trips"
'592592943954853888',"oh my god hadn seen that pic was there less than months terrifying"
'592592960803479552',"serivce to humanity is the biggest service to god"
'592592970886479874',"everytime see report of the toll of the nepal earthquake the number grows exponentially and it makes my stomach drop every time"
'592592992998940674',"god bless nepal"
'592592993007239168',"thank god girl football player come back safely to bbsr from place of earthquake #nepalearthquake"
'592592999827144704',"while the gods were sleeping journey throu #nepal #wow"
'592593011332153344',"we lucky to be safe from ason area with death nearabout feeling scary #nepal"
'592593037106098177',"prayers for nepal"
'592593056756465665',"prayers answered great to hear eugene duffy from is safe and well in #nepal"
'592593068320104448',"#nepalearthquake may god have mercy upon us all"
'592593073332363264',"god bless both of them"
'592593075396050944',"am very very happy any more time coming now earthquakes #nepalearthquake"
'592593079808364544',"is there any way can donate to the nepal earthquake? xxx thank you"
'592593093829865472',"nepal kathmandu everest base camp \nthese names left smile on everyone who worked on yevade subramanyam \nnow"
'592593100599664640',"our deepest condolences for the lost friends and relatives in nepal may god bless their souls"
'592593112452767744',"will be on in few mins re #nepalearthquake plan on the ground responding please donate at"
'592593112842665985',"might have not shared sardar jokes but it feels good to share this one #helpnepal #nepalquake #beingindian"
'592593139354836992',"lt nepal lt \n\nstay safe friends"
'592593169490915329',"he told me wish could go back rather be with them and die than be so far away #nepal #nepalquake"
'592593177317511168',"great to hear that we are doing nothing in terms of help whenever listen this kind of stuff god bless all"
'592593182744948736',"tell pres obama to give billion tht usa gives to pakistan to create terror to nepal"
'592593188528885760',"in this hour of crisis vodafone has made all calls to nepal made from home location re min effective till am of th april"
'592593197903151104',"celebrities be inspratn wrld rt #nepalquakerelief"
'592593204551098368',"knw my words not enough to heal ur pain only god can help #nepalearthquake but will try best to help all praying evrday will"
'592593216781836288',"my frnd frm russia will be in ktm ovr the weekend wants to volunteer in #nepalearthquake relief ops any agency ngo org she can contact?"
'592593240764780544',"this news isn shocking what is shocking that the news story fails to mention china nepal turns down taiwan help"
'592593247098155008',"#nepal dears let us light candle today evening pm for those who are suffering please share and do"
'592593265049735169',"#nepal numbers are rising latest news from bbc #nepalearthquake #erdbeben #nothilfe ht via"
'592593268958892032',"think its disgusting that #indonesia would deliberately murder these two young men just after the nepal earthquake killed so many #auspol"
'592593312575524865',"nepal news breaking world nepal news the new york times"
'592593342354952192',"only you can do this for nepal against disaster #thankyoupm"
'592593345748332547',"heartbreaking news"
'592593350236119041',"am so said for nepal"
'592593366526734337',"really sad to hear about the earthquake hit regions of nepal and bihar moan for the dead god please have mercy on mankind"
'592593367357267968',"we met you in barnstaple remembering our ebc proposal now we hear about nepal please retweet my next tweet if you can tia"
'592593372973379584',"hello\ni pragya from bhilwara rajasthan about whatever is happening in nepal nepal for those middle class people who do hard work"
'592593374747566080',"news reports point out not only the terrible human toll of the earthquake in nepal but also people loss of their cultural heritage"
'592593395966586881',"may god gives strength to all nepal to overcome from this disaster"
'592593397480878080',"god"
'592593400685170688',"prayers"
'592593412504825856',"earthquakes in nepal oh god"
'592593416636104704',"do #helpnapel did through be mindful of donation scam and cyber threats #nepalearthquake"
'592593436450037760',"feel very bad for nepal"
'592593456603799552',"my my supporting islamic terrorism really helps the people of nepal more than #israel does #hrw is joke"
'592593458453413888',"#earthquake nepal nepal global map of central nepal land cover data of larger area as of #crisismanagement"
'592593458247798784',"god speed and safe journey nz usar"
'592593459548200960',"perseverance and grace as nepal is turned upside down"
'592593468481875968',"link of the day most popular link among people follow is by"
'592593498966200322',"god be with them"
'592593509548331008',"god plz hav mercy on dos innocent people happy to see india supporting dem #nepalearthquake"
'592593522525503488',"added video to playlist meanwhile in nepal"
'592593535720886272',"every relationship is an equation #indiawithnamo have strengthened their position in many such relationshps by #indiawithnepal #thankyoupm"
'592593544860282880',"percent of gdp by this estimation"
'592593562966962176',"maybe ll move from tibet to nepal or bhutan yeah think bhutan would be great #bot"
'592593578473304065',"wish can reach out lend are hand to help beutyfull country #nepal im hopelessly sadness to see children #nepalearthquake"
'592593588204081153',"rt timesnow we asked states bordering nepal to send buses to evacuate people am thankful to bihar up amp other state governments for pro"
'592593590959771648',"they just paid off big money to their dear friend pakistan so they cant afford to pay to nepal"
'592593594562650112',"my prayers with all in nepal hope the earthquake does not leave too many casualties prayers with nepal #msghelpearthquakevictims"
'592593601873444864',"dont put price fr thier needs let hold their hand #nepalquakerelief"
'592593604201185280',"just donated to #nepalearthquake appeal it took minutes please donate at"
'592593618654797824',"in the news nepal"
'592593627982888960',"#sakshimaharaj blames rahul gandhi beef eating habit for the #nepalearthquake how wish was making this up"
'592593632277843968',"prayers for nepal"
'592593658437701632',"you re so fucking kind sorry had to say that"
'592593677157007360',"ppl wake up god is calling"
'592593680265019392',"vetted charities that you can assist to help nepal one of the ngos mentioned care worked at for several"
'592593681561030657',"just donated don think do it"
'592593695884476416',"#israelinnepal #israel #nepalquake what is your country doing? #gay"
'592593702083817472',"may god help nepal"
'592593703446917121',"photo my thoughts prayers to #nepal #help"
'592593710635876354',"christians amp muslims trying to use #nepalearthquake as an opportunity for conversion don know about rest but sure going to hell"
'592593716906459136',"maybe try sending some money instead of fucking prayers"
'592593727719415808',"at year old helen pounder from county durham is among people from britain and ireland missing in nepal following earthquake"
'592593743624081408',"like the nepal pic on #nepal via"
'592593746253971456',"chpsre rtlastquake aftershock of the #nepalearthquake extends app km se of the mainshock the rupture length"
'592593758085984258',"\nevery country who giving help to nepal their media is also saying what did \nso dnt think bjp doing advertisements"
'592593783772073984',"news from nepal as it happens"
'592593791212605440',"sending prayers will certainly help"
'592593791493808128',"hello french journalist do you know some french people in nepal could reach for report thanks"
'592593791803990016',"god to have mercy"
'592593794182172673',"we are generally lembap remember tsunami also same took days but theres that and the fact nepal isnt rich"
'592593795738370048',"hi sean any chance could shout hello to my friend arpit in nepal who is massive yc fan and has had terrible time this week"
'592593795926994945',"did you know that kathmandu was trending topic on sunday for hours in pune? #trndnl"
'592593823496163328',"google reduced cost of calls to nepal to min from min to help #gejmyvalggiveaway"
'592593830009966592',"like the devastating pictures of the nepal earthquake timk pic on"
'592593835458334720',"will be running in the great manchester run for in support of their work on #nepalquake"
'592593865627996161',"nepal earthquake facts about survivors and victims as britons still missing"
'592593869465845760',"nepal earthquake australians still missing"
'592593880710664193',"thanks for tweeting this brit now originally from nepal it heartbreaking if people give even it ll make huge diff"
'592593896263127041',"news sam bond from doynton amp susannah ross from bath among the missing after #nepalearthquake"
'592593897634693121',"and counting lives #nepalearthquake \ni wish there was something like global twitter minute of silence for such tragic human loss"
'592593908384665600',"british nationals laurie gerhardt joe butchers missing last at rasuwagadhi #langtang #nepalearthquake #rescuenepal"
'592593931214290946',"#died nepal bangladesh india #earthquake #news #exclusive #middleeastnews"
'592593936390103040',"none want insult #babaramdev incidentally his persona amp ridicule are synonymous"
'592593964965986304',"god help the people of nepal ameen"
'592593994640535552',"has just tweeted that she is the first australian casualty rip"
'592593998495244288',"bbc news video shows moment of everest avalanche #nepalearthquake"
'592594010360918017',"more amp more see of nepal saddens me #earthquake"
'592594028278845440',"here you go hope your friends amp relatives are ok"
'592594029507809282',"#soulvultures \nno popery no slavery"
'592594034599661568',"won give ur review on #nepalearthquake"
'592594056938528771',"condolences to people in nepal especially to friend shiva"
'592594069307592704',"our hearts to nepal"
'592594080724430848',"personally think this is savage smh"
'592594100882427904',"perseverance and grace as nepal is turned upside down"
'592594128862466048',"just can imagine what ppl are going through in nepal total devastation one second all ok next you are shelterless no food no water"
'592594131433574400',"admire all efforts re putting to save people in nepal god bless sir \nkeep up the good work gud luck #thankyoupm"
'592594154359656449',"disastrous news coming from #nepal such tragedy"
'592594156087693312',"think ve got problems? turn on amp see the nepal tragedy only god can comfort them"
'592594170742591488',"check out this interesting link"
'592594176295895040',"nepal god bless these poor souls sending prayers and let not forget assistance for those who can be #blessing"
'592594214971678720',"prayers for them"
'592594215810510848',"there are two companies palvelu and who have made free call to nepal from finland"
'592594230050050048',"what has god got against nepal?"
'592594240909246465',"#nepal earthquake leaves ottawa family helpless over missing woman #canada #bangladesh"
'592594249494986752',"don understand why these sanghis are trending #thankyoupm \ndid #feku go to #nepal with his innovas ??\n#thankyoudefenceforces"
'592594259473104896',"prayers going out to those in #nepal"
'592594259779461121',"#nepalearthquake thank you vksingh god bless you"
'592594279341563904',"god bless wellwishers to give more to relatives friends and people of #nepal"
'592594288380370945',"think we should just bother about helping people in need for now #helpnepal #nepalquake"
'592594301093183489',"excellent video asking why was #nepal unprepared for the #earthquake?"
'592594301604995072',"guys can believe that before sometime in nepal but now what the sitution of nepal god help them"
'592594303374856192',"how come #thankyoupm is trending when asia is still grappling with #nepalearthquake am missing something can the trends be bought"
'592594306143285248',"recall the ambassador to nepal asap drop naresh aggarwal relatives in mount everest"
'592594325311082496',"they ve only gone to nepal to harvest organs"
'592594341324922880',"#typicalchristian #fullofhate #hypocrite #americantaliban you re the one going to your hell"
'592594342339973120',"#nepalearthquake such awful news"
'592594345871609856',"hope so"
'592594350447689728',"check out this interesting link"
'592594355283595264',"hate to prsl those fwding un necy msg on social media if any one fwding such msg he is also doing crime #nepalearthquake"
'592594360597778433',"heaven is not near at all"
'592594368998998016',"whats more is that nepal is one of my favorite countries and going there in few more years sigh really wish could offer more help"
'592594379132407809',"how weird we are sending aid to #nepal and killing #palestinians in #palestine"
'592594386401230848',"hi prashant are you in nepal? hope you are safe might you be willing to spk bbc world have your say radio in few hours?"
'592594412258996225',"latest news nepal aftershocks colorado trial laika the space dog"
'592594421062873088',"#kca #votejktid cp this yr old toronto man is still missing in nepal his twin sister says she desperate to know he ok"
'592594428134580224',"heartfelt sympathies to the ppl of #nepal such tragic unfolding of death and destruction the human suffering breaks my heart"
'592594429912879105',"how the #nepalearthquake happened #clockwork #disaster #phenomenon #shock #prayersfornepal"
'592594438502813698',"check out this interesting link"
'592594447294148609',"did this meerkat thing where raised money for redcross nepal using it was super fun"
'592594450615959553',"prayers"
'592594457481981954',"nepal see the sun in nepal"
'592594468269752320',"condolences to people in nepal especially to friend shiva"
'592594471755370496',"still can do it every time turn to the news lose it can even begin to describe how feel for nepal"
'592594475051978752',"so much respect for this community"
'592594486607220736',"khan miss so much after busy trip in us now ur bck sure ters hve flow ur eye in wat hppen in nepal sure gona help them"
'592594492756221952',"ypard nepal family farming photo contest via"
'592594497709604864',"jeepers do miss my bff we fight lot were fighting still fours years now top the mornin to ya then joshua #nepal"
'592594513471741952',"prayers for #nepal"
'592594518328881152',"doctors doing great job but more amp more ppl coming from outer districts hinepal country dir sarah blin"
'592594519511543808',"my baby is so kind love him"
'592594520996323328',"to those in #nepal that are homeless or lost their loved ones may god console you and give you new beginning #nepalearthquake"
'592594521705357312',"earthquake survivors urgently need help give lifesaving food today and help respond"
'592594536800591873',"rt news amritsar punjab students light candles offer prayers for the victims of"
'592594548771000321',"relieved to hear that is ok"
'592594583571329024',"few years ago when #kandhar happened people stop going to #nepal now #nepalearthquake happen indians taking part in #nepalquakerelief"
'592594602370150400',"nepal kathmandu everest base camp \nthese names left smile on everyone who worked on yevade subramanyam \nnow"
'592594605352292352',"may god bless nepal and jathmandu #lordshiva"
'592594629238730752',"cant ever feel sorry for myself when there is people out there enduring real pain"
'592594632695009280',"hello modi thank very much for what did for us in nepal we are the really real hero of asia and god krishna"
