label,tweet_id
not_related_or_irrelevant,'382823952776560640'
other_useful_information,'382823962151243776'
other_useful_information,'382823974675034112'
injured_or_dead_people,'382823983022108672'
injured_or_dead_people,'382823992811597824'
donation_needs_or_offers_or_volunteering_services,'382824013350719489'
other_useful_information,'382824014798143488'
caution_and_advice,'382824019386314752'
injured_or_dead_people,'382824029599858688'
donation_needs_or_offers_or_volunteering_services,'382824034121310208'
donation_needs_or_offers_or_volunteering_services,'382824038814322688'
other_useful_information,'382824065834029056'
not_related_or_irrelevant,'382824091087953920'
not_related_or_irrelevant,'382824100538109952'
not_related_or_irrelevant,'382824107605516288'
other_useful_information,'382824138953752576'
caution_and_advice,'382824142942134272'
donation_needs_or_offers_or_volunteering_services,'382824143483199488'
caution_and_advice,'382824150001127424'
other_useful_information,'382824153595658241'
other_useful_information,'382824175255031809'
injured_or_dead_people,'382824222411980801'
sympathy_and_emotional_support,'382824236785467392'
injured_or_dead_people,'382824241579556864'
other_useful_information,'382824259821002752'
other_useful_information,'382824277193793536'
donation_needs_or_offers_or_volunteering_services,'382824300291817472'
donation_needs_or_offers_or_volunteering_services,'382824308478709761'
donation_needs_or_offers_or_volunteering_services,'382824310865657856'
other_useful_information,'382824316142120961'
other_useful_information,'382824341152333826'
other_useful_information,'382824348572057600'
donation_needs_or_offers_or_volunteering_services,'382824366134018048'
displaced_people_and_evacuations,'382824366855430144'
other_useful_information,'382824374338060288'
other_useful_information,'382824376837881856'
injured_or_dead_people,'382824384974843904'
other_useful_information,'382824406516367361'
injured_or_dead_people,'382824408731377664'
not_related_or_irrelevant,'382824413600575488'
donation_needs_or_offers_or_volunteering_services,'382824447696453632'
other_useful_information,'382824474376413185'
other_useful_information,'382824516789215232'
injured_or_dead_people,'382824518193934337'
not_related_or_irrelevant,'382824525324619776'
donation_needs_or_offers_or_volunteering_services,'382824528927526912'
not_related_or_irrelevant,'382824558723862528'
not_related_or_irrelevant,'382824571474546688'
sympathy_and_emotional_support,'382824575886970880'
donation_needs_or_offers_or_volunteering_services,'382824577685942272'
donation_needs_or_offers_or_volunteering_services,'382824592122736641'
caution_and_advice,'382824599034920960'
infrastructure_and_utilities_damage,'382824601300238336'
not_related_or_irrelevant,'382824614373498880'
other_useful_information,'382824615275671552'
other_useful_information,'382824623353507840'
infrastructure_and_utilities_damage,'382824629049778176'
other_useful_information,'382824649039806464'
sympathy_and_emotional_support,'382824667045568512'
other_useful_information,'382824680748363776'
other_useful_information,'382824690235871232'
not_related_or_irrelevant,'382824699837034496'
other_useful_information,'382824718908137472'
caution_and_advice,'382824719826702337'
injured_or_dead_people,'382824739473227776'
other_useful_information,'382824758938984448'
other_useful_information,'382824765288759296'
donation_needs_or_offers_or_volunteering_services,'382824776424644608'
other_useful_information,'382824779642044416'
donation_needs_or_offers_or_volunteering_services,'382824795257057280'
injured_or_dead_people,'382824796389527552'
caution_and_advice,'382824798923280384'
injured_or_dead_people,'382824810750816256'
not_related_or_irrelevant,'382824825980727296'
sympathy_and_emotional_support,'382824848008818688'
other_useful_information,'382824856879767553'
other_useful_information,'382824857555062784'
not_related_or_irrelevant,'382824857865830400'
donation_needs_or_offers_or_volunteering_services,'382824863750045696'
infrastructure_and_utilities_damage,'382824871849254912'
other_useful_information,'382824917198065664'
caution_and_advice,'382824937808875520'
other_useful_information,'382824943534489600'
other_useful_information,'382824957165580288'
other_useful_information,'382824979240611840'
other_useful_information,'382824985154166784'
injured_or_dead_people,'382824987276890113'
donation_needs_or_offers_or_volunteering_services,'382824991391113216'
caution_and_advice,'382825054322438145'
donation_needs_or_offers_or_volunteering_services,'382825080499470336'
injured_or_dead_people,'382825083984543746'
donation_needs_or_offers_or_volunteering_services,'382825110932955136'
other_useful_information,'382825117812011008'
sympathy_and_emotional_support,'382825135696142336'
other_useful_information,'382825143849861120'
other_useful_information,'382825149793202176'
caution_and_advice,'382825174703161345'
donation_needs_or_offers_or_volunteering_services,'382825177324998656'
other_useful_information,'382825177488179202'
donation_needs_or_offers_or_volunteering_services,'382825203262185473'
other_useful_information,'382825209575014401'
donation_needs_or_offers_or_volunteering_services,'382825209805668352'
other_useful_information,'382825243313979392'
displaced_people_and_evacuations,'382825287861276672'
caution_and_advice,'382825307046027264'
sympathy_and_emotional_support,'382825313786662912'
donation_needs_or_offers_or_volunteering_services,'382825324070719488'
donation_needs_or_offers_or_volunteering_services,'382825330488004608'
sympathy_and_emotional_support,'382825340495609856'
injured_or_dead_people,'382825361777512448'
other_useful_information,'382825364138885120'
not_related_or_irrelevant,'382825365854777344'
injured_or_dead_people,'382825368840699904'
other_useful_information,'382825369369198592'
not_related_or_irrelevant,'382825383713722368'
other_useful_information,'382825435362775040'
injured_or_dead_people,'382825441863958528'
other_useful_information,'382825443147382784'
not_related_or_irrelevant,'382825455612854272'
other_useful_information,'382825460247592960'
other_useful_information,'382825466354102273'
injured_or_dead_people,'382825477603201027'
other_useful_information,'382825497291657216'
not_related_or_irrelevant,'382825523791282176'
injured_or_dead_people,'382825531730702336'
other_useful_information,'382825536562528256'
other_useful_information,'382825568015618048'
caution_and_advice,'382825569555316736'
other_useful_information,'382825628107808768'
sympathy_and_emotional_support,'382825639180386304'
other_useful_information,'382825658574835713'
other_useful_information,'382825673892458496'
injured_or_dead_people,'382825674056404992'
not_related_or_irrelevant,'382825680892723200'
donation_needs_or_offers_or_volunteering_services,'382825687913988096'
injured_or_dead_people,'382825690108026880'
not_related_or_irrelevant,'382825697854496768'
not_related_or_irrelevant,'382825755492626432'
other_useful_information,'382825766683021312'
caution_and_advice,'382825780025516032'
infrastructure_and_utilities_damage,'382825784458489856'
not_related_or_irrelevant,'382825785469308928'
other_useful_information,'382825786442387456'
other_useful_information,'382825788300460032'
not_related_or_irrelevant,'382825792713265152'
other_useful_information,'382825813974204416'
other_useful_information,'382825848165789697'
injured_or_dead_people,'382825850346819585'
other_useful_information,'382825863890599936'
not_related_or_irrelevant,'382825894504443904'
not_related_or_irrelevant,'382825898506203136'
other_useful_information,'382825905464561664'
donation_needs_or_offers_or_volunteering_services,'382825906336583680'
not_related_or_irrelevant,'382825926566109184'
sympathy_and_emotional_support,'382825931930230785'
not_related_or_irrelevant,'382825934111252481'
other_useful_information,'382825934996262912'
injured_or_dead_people,'382825979397570560'
other_useful_information,'382825980412170240'
injured_or_dead_people,'382825983273082880'
other_useful_information,'382825988595650560'
injured_or_dead_people,'382825997885640704'
other_useful_information,'382825999798267904'
not_related_or_irrelevant,'382826003959017473'
other_useful_information,'382826013954039808'
other_useful_information,'382826035135266818'
infrastructure_and_utilities_damage,'382826047361662976'
donation_needs_or_offers_or_volunteering_services,'382826047722364928'
injured_or_dead_people,'382826048968081408'
injured_or_dead_people,'382826049907601409'
other_useful_information,'382826061513240576'
donation_needs_or_offers_or_volunteering_services,'382826078450249728'
donation_needs_or_offers_or_volunteering_services,'382826087194968064'
injured_or_dead_people,'382826096070115328'
other_useful_information,'382826098964168704'
sympathy_and_emotional_support,'382826107398930432'
not_related_or_irrelevant,'382826124117831680'
other_useful_information,'382826124763340800'
other_useful_information,'382826125698666496'
donation_needs_or_offers_or_volunteering_services,'382826142472105984'
other_useful_information,'382826163699466240'
other_useful_information,'382826203318464512'
not_related_or_irrelevant,'382826231659380736'
not_related_or_irrelevant,'382826242409377792'
injured_or_dead_people,'382826250697314304'
donation_needs_or_offers_or_volunteering_services,'382826257169514496'
other_useful_information,'382826270704156672'
donation_needs_or_offers_or_volunteering_services,'382826273128460289'
injured_or_dead_people,'382826277922557952'
not_related_or_irrelevant,'382826282750578688'
injured_or_dead_people,'382826319022542848'
other_useful_information,'382826322441277440'
other_useful_information,'382826325351751680'
caution_and_advice,'382826333799075840'
other_useful_information,'382826335610994688'
other_useful_information,'382826360529362944'
other_useful_information,'382826366502465536'
injured_or_dead_people,'382826379764854784'
injured_or_dead_people,'382826433829040129'
donation_needs_or_offers_or_volunteering_services,'382826435477389312'
other_useful_information,'382826464975941632'
not_related_or_irrelevant,'382826467203104770'
not_related_or_irrelevant,'382826490271768576'
injured_or_dead_people,'382826513550147584'
other_useful_information,'382826548887187456'
caution_and_advice,'382826566239014913'
injured_or_dead_people,'382826576506671104'
injured_or_dead_people,'382826576770908160'
injured_or_dead_people,'382826583134068736'
donation_needs_or_offers_or_volunteering_services,'382826615442382848'
injured_or_dead_people,'382826645821726720'
injured_or_dead_people,'382826657226031104'
other_useful_information,'382826669519949824'
donation_needs_or_offers_or_volunteering_services,'382826678986084352'
donation_needs_or_offers_or_volunteering_services,'382826683109498880'
other_useful_information,'382826692516925440'
other_useful_information,'382826692802510848'
other_useful_information,'382826716328374272'
injured_or_dead_people,'382826722720505856'
not_related_or_irrelevant,'382826735747989505'
not_related_or_irrelevant,'382826768362528769'
sympathy_and_emotional_support,'382826775677771776'
injured_or_dead_people,'382826778185965568'
not_related_or_irrelevant,'382826794182656000'
sympathy_and_emotional_support,'382826800860385280'
donation_needs_or_offers_or_volunteering_services,'382826802516746240'
caution_and_advice,'382826812192985088'
caution_and_advice,'382826837300105216'
other_useful_information,'382826845575467008'
other_useful_information,'382826846967971840'
injured_or_dead_people,'382826855503392768'
donation_needs_or_offers_or_volunteering_services,'382826874810150912'
sympathy_and_emotional_support,'382826887967285248'
other_useful_information,'382826894028058624'
not_related_or_irrelevant,'382826916119867392'
other_useful_information,'382826933471682560'
injured_or_dead_people,'382826942258348033'
other_useful_information,'382826944808878080'
not_related_or_irrelevant,'382826945139843072'
caution_and_advice,'382826947744501761'
donation_needs_or_offers_or_volunteering_services,'382826953985634306'
other_useful_information,'382826955776995328'
not_related_or_irrelevant,'382826958100262912'
other_useful_information,'382826972281188352'
other_useful_information,'382826981064462336'
displaced_people_and_evacuations,'382826995668635648'
not_related_or_irrelevant,'382827047674208256'
other_useful_information,'382827048718172160'
injured_or_dead_people,'382827051150888960'
other_useful_information,'382827054477344768'
injured_or_dead_people,'382827072655482880'
other_useful_information,'382827072747753472'
other_useful_information,'382827078770782208'
other_useful_information,'382827083023396865'
injured_or_dead_people,'382827096688848896'
other_useful_information,'382827129991221249'
injured_or_dead_people,'382827130796519424'
other_useful_information,'382827131350171648'
other_useful_information,'382827132029640705'
sympathy_and_emotional_support,'382827132658782209'
caution_and_advice,'382827132931424256'
other_useful_information,'382827137423917056'
caution_and_advice,'382827140141826048'
donation_needs_or_offers_or_volunteering_services,'382827149977079808'
other_useful_information,'382827161679187969'
other_useful_information,'382827172521443328'
not_related_or_irrelevant,'382827173603590144'
displaced_people_and_evacuations,'382827174715469824'
sympathy_and_emotional_support,'382827180725899264'
other_useful_information,'382827187826466816'
not_related_or_irrelevant,'382827194818363394'
other_useful_information,'382827203009855488'
caution_and_advice,'382827205853597696'
injured_or_dead_people,'382827218302685184'
other_useful_information,'382827220072296448'
other_useful_information,'382827232793989120'
other_useful_information,'382827233595109376'
not_related_or_irrelevant,'382827234610139136'
not_related_or_irrelevant,'382827245951131649'
injured_or_dead_people,'382827251332820992'
other_useful_information,'382827260900032512'
injured_or_dead_people,'382827271184474112'
not_related_or_irrelevant,'382827272191090688'
injured_or_dead_people,'382827276322496512'
injured_or_dead_people,'382827286871179264'
other_useful_information,'382827296588963841'
other_useful_information,'382827300217044992'
not_related_or_irrelevant,'382827303111499776'
not_related_or_irrelevant,'382827320894955521'
not_related_or_irrelevant,'382827323114151936'
other_useful_information,'382827324007129088'
other_useful_information,'382827333419155457'
injured_or_dead_people,'382827339383840768'
other_useful_information,'382827344073084928'
sympathy_and_emotional_support,'382827348887748608'
donation_needs_or_offers_or_volunteering_services,'382827352821993472'
donation_needs_or_offers_or_volunteering_services,'382827360061362177'
caution_and_advice,'382827371436326912'
not_related_or_irrelevant,'382827386322292736'
injured_or_dead_people,'382827393947152384'
donation_needs_or_offers_or_volunteering_services,'382827402876825600'
other_useful_information,'382827410401787904'
other_useful_information,'382827428478873601'
other_useful_information,'382827482082054146'
donation_needs_or_offers_or_volunteering_services,'382827484191801344'
donation_needs_or_offers_or_volunteering_services,'382827495055450113'
other_useful_information,'382827528869539840'
donation_needs_or_offers_or_volunteering_services,'382827530350501888'
not_related_or_irrelevant,'382827549707223040'
other_useful_information,'382827557982593024'
sympathy_and_emotional_support,'382827563091243008'
not_related_or_irrelevant,'382827577288577024'
sympathy_and_emotional_support,'382827587334307840'
donation_needs_or_offers_or_volunteering_services,'382827594057404417'
other_useful_information,'382827596565975040'
other_useful_information,'382827610814042112'
sympathy_and_emotional_support,'382827615242842112'
not_related_or_irrelevant,'382827625837625344'
other_useful_information,'382827632129478656'
injured_or_dead_people,'382827637162266624'
donation_needs_or_offers_or_volunteering_services,'382827662109986816'
not_related_or_irrelevant,'382827665889038336'
other_useful_information,'382827689696329728'
injured_or_dead_people,'382827723099340800'
not_related_or_irrelevant,'382827729357651968'
other_useful_information,'382827730858831873'
injured_or_dead_people,'382827738941251584'
other_useful_information,'382827764174188544'
other_useful_information,'382827789939769344'
sympathy_and_emotional_support,'382827806888968192'
other_useful_information,'382827808248307712'
donation_needs_or_offers_or_volunteering_services,'382827810764509184'
donation_needs_or_offers_or_volunteering_services,'382827824026890240'
other_useful_information,'382827826426433536'
sympathy_and_emotional_support,'382827838987976704'
donation_needs_or_offers_or_volunteering_services,'382827850664902656'
other_useful_information,'382827851294068737'
sympathy_and_emotional_support,'382827851910619136'
other_useful_information,'382827854578192387'
other_useful_information,'382827896416391168'
other_useful_information,'382827908290453504'
not_related_or_irrelevant,'382827910098591744'
other_useful_information,'382827922144256000'
other_useful_information,'382827926854856704'
other_useful_information,'382827949512462336'
injured_or_dead_people,'382827953970610176'
injured_or_dead_people,'382827962930069504'
donation_needs_or_offers_or_volunteering_services,'382827965064937472'
donation_needs_or_offers_or_volunteering_services,'382827978251456514'
not_related_or_irrelevant,'382827984186789888'
sympathy_and_emotional_support,'382827990163656704'
not_related_or_irrelevant,'382827991710965760'
other_useful_information,'382827996341481473'
donation_needs_or_offers_or_volunteering_services,'382828003946160128'
not_related_or_irrelevant,'382828011680059393'
missing_trapped_or_found_people,'382828015102992384'
not_related_or_irrelevant,'382828023872909312'
other_useful_information,'382828047248130048'
injured_or_dead_people,'382828051853475840'
not_related_or_irrelevant,'382828070735855617'
injured_or_dead_people,'382828075542937601'
not_related_or_irrelevant,'382828083020980224'
donation_needs_or_offers_or_volunteering_services,'382828101111410688'
sympathy_and_emotional_support,'382828104575508480'
not_related_or_irrelevant,'382828117393289216'
donation_needs_or_offers_or_volunteering_services,'382828120849403905'
other_useful_information,'382828125119205376'
other_useful_information,'382828128663388160'
injured_or_dead_people,'382828131624574976'
other_useful_information,'382828147558723585'
sympathy_and_emotional_support,'382828170690699264'
injured_or_dead_people,'382828185907625984'
not_related_or_irrelevant,'382828189266874368'
donation_needs_or_offers_or_volunteering_services,'382828205587308544'
not_related_or_irrelevant,'382828211123388416'
not_related_or_irrelevant,'382828214147874816'
sympathy_and_emotional_support,'382828215334477824'
sympathy_and_emotional_support,'382828219730124801'
not_related_or_irrelevant,'382828233550331905'
other_useful_information,'382828249682018305'
injured_or_dead_people,'382828256249933824'
donation_needs_or_offers_or_volunteering_services,'382828258284564480'
donation_needs_or_offers_or_volunteering_services,'382828262092587008'
other_useful_information,'382828265548701696'
donation_needs_or_offers_or_volunteering_services,'382828265695477760'
not_related_or_irrelevant,'382828265850671104'
other_useful_information,'382828266114916352'
donation_needs_or_offers_or_volunteering_services,'382828266148466688'
donation_needs_or_offers_or_volunteering_services,'382828266379169792'
other_useful_information,'382828266702110720'
caution_and_advice,'382828266727280640'
injured_or_dead_people,'382828268455755776'
other_useful_information,'382828270846476288'
other_useful_information,'382828280937992192'
injured_or_dead_people,'382828295768645632'
other_useful_information,'382828296259383296'
other_useful_information,'382828303620386818'
infrastructure_and_utilities_damage,'382828307370098688'
other_useful_information,'382828320339288064'
missing_trapped_or_found_people,'382828329620881408'
donation_needs_or_offers_or_volunteering_services,'382828350878011392'
injured_or_dead_people,'382828352186241024'
other_useful_information,'382828363968024578'
sympathy_and_emotional_support,'382828364740165632'
not_related_or_irrelevant,'382828369567428608'
donation_needs_or_offers_or_volunteering_services,'382828373766328320'
other_useful_information,'382828374802313217'
other_useful_information,'382828408444436481'
infrastructure_and_utilities_damage,'382828468238422018'
not_related_or_irrelevant,'382828475801169920'
donation_needs_or_offers_or_volunteering_services,'382828491827187713'
other_useful_information,'382828496147734528'
injured_or_dead_people,'382828510592901120'
donation_needs_or_offers_or_volunteering_services,'382828524454690816'
caution_and_advice,'382828525029720064'
other_useful_information,'382828526761553920'
injured_or_dead_people,'382828528070586368'
not_related_or_irrelevant,'382828529601089536'
other_useful_information,'382828534105788416'
injured_or_dead_people,'382828540321742848'
not_related_or_irrelevant,'382828545116241920'
other_useful_information,'382828550505496576'
injured_or_dead_people,'382828570315587585'
not_related_or_irrelevant,'382828577626267648'
other_useful_information,'382828589680721920'
not_related_or_irrelevant,'382828593929142272'
other_useful_information,'382828599063363584'
injured_or_dead_people,'382828611193290752'
donation_needs_or_offers_or_volunteering_services,'382828657154093056'
other_useful_information,'382828676938596352'
other_useful_information,'382828682563559424'
other_useful_information,'382828736733020160'
not_related_or_irrelevant,'382828744161124352'
injured_or_dead_people,'382828747075747840'
other_useful_information,'382828749987008512'
not_related_or_irrelevant,'382828785923805184'
not_related_or_irrelevant,'382828821705400320'
donation_needs_or_offers_or_volunteering_services,'382828825387618305'
other_useful_information,'382828873869586432'
other_useful_information,'382828888210296832'
injured_or_dead_people,'382828906039889920'
other_useful_information,'382828907579596800'
injured_or_dead_people,'382828910150299648'
other_useful_information,'382828911370833921'
displaced_people_and_evacuations,'382828915384782848'
other_useful_information,'382828935601745920'
caution_and_advice,'382828936066916353'
other_useful_information,'382828938256338944'
injured_or_dead_people,'382828948071006208'
other_useful_information,'382828950730199040'
injured_or_dead_people,'382828967075401728'
not_related_or_irrelevant,'382828967738482688'
other_useful_information,'382828992270991360'
injured_or_dead_people,'382828995047620608'
donation_needs_or_offers_or_volunteering_services,'382828997010526208'
other_useful_information,'382829006426345472'
caution_and_advice,'382829025095188480'
injured_or_dead_people,'382829029130129408'
injured_or_dead_people,'382829038186020864'
not_related_or_irrelevant,'382829046557454336'
not_related_or_irrelevant,'382829053717520385'
donation_needs_or_offers_or_volunteering_services,'382829072549543937'
other_useful_information,'382829088689242112'
displaced_people_and_evacuations,'382829109702701057'
other_useful_information,'382829124794208256'
other_useful_information,'382829133992312832'
other_useful_information,'382829141193527296'
sympathy_and_emotional_support,'382829167860912129'
injured_or_dead_people,'382829180205158401'
injured_or_dead_people,'382829191927848960'
other_useful_information,'382829197384638466'
other_useful_information,'382829199159218176'
other_useful_information,'382829207472312320'
injured_or_dead_people,'382829210232176640'
sympathy_and_emotional_support,'382829216821026818'
not_related_or_irrelevant,'382829221539639296'
other_useful_information,'382829222630129664'
sympathy_and_emotional_support,'382829224996139008'
sympathy_and_emotional_support,'382829230884532224'
other_useful_information,'382829260735385602'
other_useful_information,'382829287084027905'
not_related_or_irrelevant,'382829291991748608'
not_related_or_irrelevant,'382829292755111936'
missing_trapped_or_found_people,'382829300409724929'
injured_or_dead_people,'382829302565199872'
not_related_or_irrelevant,'382829330486669312'
injured_or_dead_people,'382829333112315904'
injured_or_dead_people,'382829349365239808'
donation_needs_or_offers_or_volunteering_services,'382829358987378688'
other_useful_information,'382829371016613888'
other_useful_information,'382829394156199936'
not_related_or_irrelevant,'382829402255421441'
other_useful_information,'382829417602756608'
injured_or_dead_people,'382829421314334722'
not_related_or_irrelevant,'382829426997592065'
other_useful_information,'382829431435169793'
other_useful_information,'382829446958710784'
donation_needs_or_offers_or_volunteering_services,'382829465921126400'
sympathy_and_emotional_support,'382829480164593664'
other_useful_information,'382829483205865472'
donation_needs_or_offers_or_volunteering_services,'382829489765748737'
other_useful_information,'382829531041517568'
not_related_or_irrelevant,'382829540323520512'
other_useful_information,'382829554751922176'
other_useful_information,'382829555641495552'
other_useful_information,'382829560292974592'
donation_needs_or_offers_or_volunteering_services,'382829563664793600'
other_useful_information,'382829569369055232'
other_useful_information,'382829572636418048'
donation_needs_or_offers_or_volunteering_services,'382829588159930368'
injured_or_dead_people,'382829594820096000'
other_useful_information,'382829618509537280'
other_useful_information,'382829628219334657'
other_useful_information,'382829634942795777'
not_related_or_irrelevant,'382829694951124993'
not_related_or_irrelevant,'382829706850369536'
other_useful_information,'382829720397946880'
other_useful_information,'382829746192531456'
injured_or_dead_people,'382829764895342592'
sympathy_and_emotional_support,'382829776387715072'
sympathy_and_emotional_support,'382829797446934528'
sympathy_and_emotional_support,'382829798881759232'
other_useful_information,'382829808591572992'
injured_or_dead_people,'382829837460992000'
injured_or_dead_people,'382829839448674304'
other_useful_information,'382829840254377985'
not_related_or_irrelevant,'382829865608966144'
donation_needs_or_offers_or_volunteering_services,'382829896479023104'
not_related_or_irrelevant,'382829901499203584'
other_useful_information,'382829908478922752'
other_useful_information,'382829910718685184'
not_related_or_irrelevant,'382829934336802816'
sympathy_and_emotional_support,'382829942431813632'
not_related_or_irrelevant,'382829951612764160'
not_related_or_irrelevant,'382829954276540416'
donation_needs_or_offers_or_volunteering_services,'382829975134433280'
injured_or_dead_people,'382829977320038400'
injured_or_dead_people,'382829988153950208'
injured_or_dead_people,'382829991115108353'
donation_needs_or_offers_or_volunteering_services,'382829993727774720'
other_useful_information,'382829998123786240'
sympathy_and_emotional_support,'382830023494733824'
other_useful_information,'382830033032597504'
donation_needs_or_offers_or_volunteering_services,'382830045191884800'
not_related_or_irrelevant,'382830061809696768'
not_related_or_irrelevant,'382830062246305793'
other_useful_information,'382830093980418048'
other_useful_information,'382830094668271616'
injured_or_dead_people,'382830094768566273'
not_related_or_irrelevant,'382830108761153536'
displaced_people_and_evacuations,'382830110740455424'
injured_or_dead_people,'382830118541852673'
other_useful_information,'382830122404831232'
not_related_or_irrelevant,'382830145759109120'
not_related_or_irrelevant,'382830146526269440'
injured_or_dead_people,'382830152813903872'
not_related_or_irrelevant,'382830160757530624'
not_related_or_irrelevant,'382830171889614848'
injured_or_dead_people,'382830174997204993'
not_related_or_irrelevant,'382830191770599424'
not_related_or_irrelevant,'382830192340656128'
other_useful_information,'382830194567815168'
other_useful_information,'382830197738708992'
donation_needs_or_offers_or_volunteering_services,'382830206433497088'
donation_needs_or_offers_or_volunteering_services,'382830219968909312'
injured_or_dead_people,'382830222082457600'
other_useful_information,'382830239136497664'
injured_or_dead_people,'382830249479647233'
donation_needs_or_offers_or_volunteering_services,'382830281398681600'
donation_needs_or_offers_or_volunteering_services,'382830287362592768'
other_useful_information,'382830294060892160'
other_useful_information,'382830304798330880'
other_useful_information,'382830305247498240'
other_useful_information,'382830313040527360'
donation_needs_or_offers_or_volunteering_services,'382830320888070144'
not_related_or_irrelevant,'382830322540244992'
injured_or_dead_people,'382830343553679360'
not_related_or_irrelevant,'382830349224386560'
donation_needs_or_offers_or_volunteering_services,'382830364106174464'
other_useful_information,'382830365171138560'
displaced_people_and_evacuations,'382830365683245057'
other_useful_information,'382830374813855745'
caution_and_advice,'382830377158471680'
not_related_or_irrelevant,'382830395236311040'
injured_or_dead_people,'382830396435464192'
other_useful_information,'382830403679055873'
donation_needs_or_offers_or_volunteering_services,'382830413779320832'
other_useful_information,'382830420314030080'
donation_needs_or_offers_or_volunteering_services,'382830434167439360'
other_useful_information,'382830454421745665'
other_useful_information,'382830458188210176'
other_useful_information,'382830524882243584'
donation_needs_or_offers_or_volunteering_services,'382830560957063168'
injured_or_dead_people,'382830571040567296'
other_useful_information,'382830585888010240'
donation_needs_or_offers_or_volunteering_services,'382830586135474178'
other_useful_information,'382830606402351105'
other_useful_information,'382830610693521408'
other_useful_information,'382830630532169728'
not_related_or_irrelevant,'382830652967514112'
not_related_or_irrelevant,'382830690900791296'
other_useful_information,'382830696818941953'
injured_or_dead_people,'382830716582510592'
other_useful_information,'382830734974537728'
donation_needs_or_offers_or_volunteering_services,'382830744076570624'
other_useful_information,'382830745334460417'
caution_and_advice,'382830764226019328'
injured_or_dead_people,'382830785545252864'
not_related_or_irrelevant,'382830787390754816'
injured_or_dead_people,'382830792629837824'
not_related_or_irrelevant,'382830796144250880'
other_useful_information,'382830853912424448'
donation_needs_or_offers_or_volunteering_services,'382830861798105088'
not_related_or_irrelevant,'382830862623981568'
injured_or_dead_people,'382830868827754498'
other_useful_information,'382830882069176320'
other_useful_information,'382830885491339265'
other_useful_information,'382830913140191233'
other_useful_information,'382830921159680000'
other_useful_information,'382830925853126657'
donation_needs_or_offers_or_volunteering_services,'382830928994639872'
donation_needs_or_offers_or_volunteering_services,'382830934225342464'
other_useful_information,'382830961110835200'
other_useful_information,'382830977719873536'
donation_needs_or_offers_or_volunteering_services,'382830992987144192'
other_useful_information,'382831017792245760'
other_useful_information,'382831032476516352'
sympathy_and_emotional_support,'382831034381127680'
other_useful_information,'382831034540494848'
injured_or_dead_people,'382831047849046016'
other_useful_information,'382831059877892096'
other_useful_information,'382831068836945921'
other_useful_information,'382831073337802752'
not_related_or_irrelevant,'382831082930204673'
injured_or_dead_people,'382831083630657537'
not_related_or_irrelevant,'382831085500911616'
other_useful_information,'382831097651814400'
other_useful_information,'382831103435743233'
sympathy_and_emotional_support,'382831107940429824'
missing_trapped_or_found_people,'382831131865128960'
not_related_or_irrelevant,'382831140631224320'
donation_needs_or_offers_or_volunteering_services,'382831160658640897'
other_useful_information,'382831180497707009'
other_useful_information,'382831182217371649'
other_useful_information,'382831191348355072'
donation_needs_or_offers_or_volunteering_services,'382831192644399105'
not_related_or_irrelevant,'382831227914301440'
other_useful_information,'382831248466780161'
not_related_or_irrelevant,'382831259497418752'
injured_or_dead_people,'382831267487956992'
donation_needs_or_offers_or_volunteering_services,'382831281723031553'
other_useful_information,'382831297858506752'
not_related_or_irrelevant,'382831311955968000'
donation_needs_or_offers_or_volunteering_services,'382831335552720896'
donation_needs_or_offers_or_volunteering_services,'382831344222367744'
donation_needs_or_offers_or_volunteering_services,'382831346109788160'
other_useful_information,'382831349477826560'
other_useful_information,'382831351264604160'
donation_needs_or_offers_or_volunteering_services,'382831353542107136'
donation_needs_or_offers_or_volunteering_services,'382831362002419712'
not_related_or_irrelevant,'382831367504920577'
not_related_or_irrelevant,'382831370684600320'
injured_or_dead_people,'382831377218928640'
injured_or_dead_people,'382831394457522176'
injured_or_dead_people,'382831407547940864'
other_useful_information,'382831413290344448'
not_related_or_irrelevant,'382831413642690560'
other_useful_information,'382831439605411840'
other_useful_information,'382831441035673600'
other_useful_information,'382831470231822336'
infrastructure_and_utilities_damage,'382831495326355456'
other_useful_information,'382831498295906304'
caution_and_advice,'382831501227724800'
other_useful_information,'382831504168349697'
other_useful_information,'382831504750944256'
other_useful_information,'382831508936867840'
other_useful_information,'382831514113044480'
infrastructure_and_utilities_damage,'382831514704429056'
other_useful_information,'382831529380315137'
donation_needs_or_offers_or_volunteering_services,'382831540532961280'
donation_needs_or_offers_or_volunteering_services,'382831565882925057'
donation_needs_or_offers_or_volunteering_services,'382831566658867200'
not_related_or_irrelevant,'382831582572064768'
sympathy_and_emotional_support,'382831591342366720'
sympathy_and_emotional_support,'382831594534629376'
injured_or_dead_people,'382831603182882816'
not_related_or_irrelevant,'382831604059475968'
donation_needs_or_offers_or_volunteering_services,'382831622136950785'
injured_or_dead_people,'382831622724136960'
other_useful_information,'382831639245516800'
not_related_or_irrelevant,'382831653888208896'
not_related_or_irrelevant,'382831666265591808'
other_useful_information,'382831674301497344'
other_useful_information,'382831675408785409'
not_related_or_irrelevant,'382831682296233984'
other_useful_information,'382831695990255616'
other_useful_information,'382831700071690240'
donation_needs_or_offers_or_volunteering_services,'382831701464195072'
donation_needs_or_offers_or_volunteering_services,'382831701874860032'
other_useful_information,'382831706161827840'
injured_or_dead_people,'382831708724531200'
