'592622131558547456',"want to donate so much to nepal but broke af alecs",1
'592753594740318208',"state #dept #ids #americans #killed #in #nepal #quake |p",1
'591993375299010560',"justin roma\n #angrywords\n #ulisse\n #brigataebraica\n #nepalearthquake\n\n cest #trndnl",1
'592789109283905537',"prayers go out to baltimore and nepal",1
'591903022114017280',"tv dead injured in bangladesh from nepal quake",1
'592820388784173056',"wish could help nepal",1
'592759515185074178',"israel is sending lots of help to nepal including field hospital and rescue team but prominent activist is slamming the move",1
'592621762514427904',"good thing nepal didn have any aussies on death row doubt the government would have sent any $$ if so #qanda",1
'591903090145538048',"nepal #earthquake latest \n\n reports of avalanches in everest\n temples flattened\n unknown numbers killed amp injured",1
'592089235462574082',"now at #magar #nepal #rajard #jimmjoe\nwe did it first #magarhour\n#eviquaid hi",1
'591906158492852225',"it been busy week for natural events all over the planete is it over",1
'592796528617627650',"don forget about nepal the whole world needs love right now",1
'592672355807264770',"thanks for your support",1
'592849466736119808',"local \nwaiting for scotus bates fallout ridesharing regulations more rain \n\nnational \nbaltimore scotus nepal blue bell \n#wakeupwith",1
'592163677513523200',"prayers",1
'592871530339643394',"stay strong nepal",1
'592952667002908673',"my heart is with nepal and with baltimore tonight",1
'592590387321053184',"plan your #travel #trip in #india with",1
'592735552035811328',"thank very much every effort counts",1
'592740221378232323',"don know how feel people die in nepal but the prime time news is riot in fuckin baltimore",1
'592899333206503425',"difference is so obvious however disillusioned will still look for cheater to bring difference",1
'592912038877331456',"other cities seismologists really worry about tehran istanbul karachi",1
'591991115596857345',"silurians are spring cleaning",1
'592828720160858112',"yo baltimore fucks the people in nepal would kill to trade problems with you",1
'592673711871897605',"my thoughts prayers those affected by #nepalearthquake reports million children need help to support",1
'592868342932844545',"#slfornepal help anyway you can",1
'592703281325039616',"our prayers are with these children #nepalearthquake",1
'592593830009966592',"like the devastating pictures of the nepal earthquake timk pic on",1
'592142068375392256',"wrong day rides metro recommends books and agile in nepal",1
'592695914512424961',"fake photo shame on can do more than this",1
'592594521705357312',"earthquake survivors urgently need help give lifesaving food today and help respond",1
'592931745323995136',"about nepal",1
'592833870925561857',"live difficult hour for nepal earthquake toll could reach says #onlynewsapp",1
'592796089427824640',"#nepal down but out not we will fight back",1
'592785339003097089',"gurkha champion joanna lumley to lead uk aid appeal for nepal earthquake victims gurkha champion joanna lumley",1
'592154303978078208',"prayers",1
'592621054993965056',"yeah guess we should #auspol",1
'592760459339628544',"where? nepal? syria? palestine? australian aboriginals? canadian aboriginals?",1
'592773401451831297',"actual toll may reach",1
'592590598751694849',"#nepal god bless",1
'592633152247476224',"the biggest problem for nepal would be sanitation amp avoiding diseases pls let there be no rains pls god #nepalearthquake",1
'592930325480734721',"nepal tragedy wake up call don reclaim encroach green land yeah development blah blah use barren land for industries don con farmers",1
'592642215178018816',"live nepal toll rises to pm modi donates one month salary to zee",1
'592684335460909056',"everyone talking about bruce jenner but no ones talking about nepal hate this society",1
'592900645331542016',"to all the ppl who were lost in that horrible earthquake cherish life guys cuz never know wen it gona be over #nepalearthquake",1
'592681775924703232',"dont rush to nepal to help read this first the guardian",1
'592763176753696769',"so many people are helping this makes me cry even more thank you so much #nepalearthquake",1
'592592262971920385',"#prey#for#nepal##kik #kikme #loveofmylife #ll #likeforfollow #likelike #lookoftheday #likefollow",1
'592594536800591873',"rt news amritsar punjab students light candles offer prayers for the victims of",1
'592608029553614848',"so distracted from studies can even think of anything apart from #nepal save my country",1
'592688200088432641',"quake aid need acute in nepal capital more so in villages via",1
'592651930750562304',"hope that someday soon will be helping people stricken by disasters #nepalearthquake",1
'592874769915191297',"all my friends from nepal just keep in faith don abandon prayer in despair remember god loves the courageous be strong",1
'592752720425164802',"today am thinking of nepal and baltimore",1
'592683937232777219',"dont rush to nepal to help read this first claire bennett",1
'592817134935384064',"local effort to send aid to nepal",1
'592592960803479552',"serivce to humanity is the biggest service to god",1
'592072536944345088',"tourism in #nepal still reeling from storms that killed nearly two dozen hikers late last year was dealt",1
'592933914567573506',"like that my apps are helping nepal but wish they were also helping baltimore #liberationtechnology",1
'592619388852895744',"so many prayers",1
'592593710635876354',"christians amp muslims trying to use #nepalearthquake as an opportunity for conversion don know about rest but sure going to hell",1
'591902743792517120',"live update on the #earthquake tragedy in #nepal persons killed according to nepal police initial estimate",1
'592914923279253505',"but rss official statement said there is no rss working in nepal so which rss workers ur talking about?",1
'592949882488528897',"right crisp fuck off to you hows that? noise really ???",1
'592738418712571904',"here are the companies offering free or discounted calls tonepal",1
'592813280172867586',"stay strong and safe nepal",1
'592894650177978368',"oh god seriously? disgusting \n\n",1
'592809937979445248',"has nepal government gone mad?",1
'592743908150530048',"tt ireland bournemouth\n #cblive\n #crimecall\n #dailonthedole\n #madeinchelsea\n #corkhour\n nepal\n paddy power\n everton",1
'592938251029127168',"my heart breaks the rising death toll from the #nepalearthquake please help help children+families affected",1
'592659132789952513',"hope cheap publicity hungry pm realise this",1
'592693025639407616',"as sarkaar is already failed acc ur standards so dont move ur lazy stupid ass bit offer helping hand go to nepal pls",1
'591995218293043203',"vultures vultures everywhere",1
'592814369232289793',"know we ve rightly been immersed in baltimore but please don forget about nepal amp this colossal tragedy",1
'592783610387812353',"may the universe bless all those affected",1
'592657447350861825',"cut off nepalese receive vital supplies from indian military indian rescuers finally reached remote nepal vil",1
'592873910011633665',"please share with your viewers joseph heled hasn contacted us yet",1
'592703745483534337',"salute and thank the indian government and other governments for all the generous help and support during such crisis in nepal",1
'592590652476510208',"rt flight net #kathmandu atc shuts down with airplanes flying overhead #nepalearthquake #atc #avgeek",1
'592590713747054592',"fickle nature of life true",1
'592952712058253312',"when call nepal some chinese picks up what is this and deduct rs for few seconds its already the twice",1
'592076992553455616',"#insiders\nnepal\n#theboltreport\nworlds funniest video ever",1
'592887989245747201',"watch abid on samaa talking lies repeat prog pm asked army to take supply nepal haha pm pehle kabi fauj apse ijazat leker aihai",1
'592758988778897409',"prayers out to #nepalearthquake victims",1
'592895096338698240',"help nepal with us #nepalearthquake #nepalquakerelief #nepal",1
'592757755372544002',"clever",1
'592733556302028802',"no mention of the indian govt in her letter to pm of nepal and don think th class pass can even write this",1
'592757084854292480',"#nepalearthquake brings tears to my eyes may all the people who have died rest in peace in shah allah the death count stops increasing",1
'592642184433635328',"communal spain full of bhakts sagarika pls criticise spain along with surdesai",1
'592748909048537088',"may god be with baltimore and may god be with nepal right now",1
'592736916631617536',"so so awful",1
'592593075396050944',"am very very happy any more time coming now earthquakes #nepalearthquake",1
'592624987640475648',"this",1
'592848040140111873',"death toll to reach around nepal pm",1
'592077008764407810',"elizabeth this picture is old af hearts out to nepal tho",1
'592809741627305987',"what does nepal have that the ks legislature doesn t?\n\na fault line",1
'592071743465914369',"google exec with socal ties killed in massive nepal earthquake dan fredinburg google executive who grew up in",1
'592893859555897346',"it heavy hearted morning sending prayers #baltimore #nigeria #nepal #healing #prayers #life",1
'592680427191697409',"the power of social media is incomparable at times like these lets make the power of prayers incomparable too #nepal",1
'592622826927992832',"this is what we say real inch chest",1
'592767563869847554',"#marketings insensitive side during nepals tragedy #bmrtg",1
'592768219938709505',"prayers for the people in #nepal",1
'591902987179655168',"at least killed in magnitude quake in nepal kathmandu nepal ap nepal home ministry say #spbnews",1
'592649866259496962',"please read my earlier #quakerelief tweets amp instruct cdo bhaktapur to manage relief distribution to avoid public wrath",1
'592779937687404545',"nepal earthquake || misuse of relief efforts",1
'592630870810370049',"am buoyed by the generous spirit of its people heartwarming personal account of living through #nepalquake",1
'592708695781412865',"this is more important than all the wearables and vr stuff ll tweet about ever #nepalquakerelief",1
'592883675697643521',"frankly don beileve us don take their statements on face value",1
'592693120174809092',"tell me didn just get an email that subject is how urban planning failed kathmandu",1
'591907293014466561',"salute",1
'592621095162880000',"just want to go to nepal to help them there god be with you",1
'592592712722817024',"ohh god please bless them who are injuried by earthquake specialy nepal people save them please god we know",1
'592707781578350593',"no surrogate mothers in tow left behind in #nepal earthquake rubble equality my foot",1
'592201189946589184',"bollywood stars pray for the\nsafety of nepal earthquake\nvictims\nbusiness of cinema",1
'592589635135602688',"pray for #nepal",1
'592591511151366145',"god speed",1
'592654420304867328',"so true",1
'592157159816736769',"so christian conversion machineries have started to convert politics started",1
'592806932118900736',"tragedy proves heroes character \n#thankyoupm #nepalearthquake #thankyouindianarmy",1
'592691982864101377',"we re doomed rt quake ravaged nepal tower site for selfies \n\nfull story",1
'592594368998998016',"whats more is that nepal is one of my favorite countries and going there in few more years sigh really wish could offer more help",1
'592947777690161152',"help to nepal",1
'591902872599547905',"bhaktapur #nepal today more from my sister #nepalquake",1
'592593268958892032',"think its disgusting that #indonesia would deliberately murder these two young men just after the nepal earthquake killed so many #auspol",1
'592157532182839296',"we really appreciate of china gov \n\n",1
'592845439080255491',"#nepalquake death toll nears aftershocks continue to rattle the south asian nation after the magni",1
'592589809417322496',"this is our message #prayfornepal",1
'592884263239983105',"the most heart touchingcouples \n#nepalearthquake #rip",1
'592598697063620608',"really feel sorry for rahul gandhi his re introducing rally and kedarnath darshana for publicity are not in news #nepalearthquake",1
'592633808358223872',"many people died at nepal and you worrying about your fucking foods",1
'592895353650839553',"thinking of all the people in nepal god bless them all",1
'592686156573184000',"gr contribution towards the #nepalearthquake as for influencing people love sir #respect for youcomes from heart",1
'592629371959189506',"india should #single handed tackle this big #crisis at #nepal successfully",1
'592884218499301376',"is there really any need to have the media in kathmandu they just quoting statistics they not helping anyone just standing about",1
'592875220576423937',"just seen tweeting what looks like an advert for books off the back of the #nepalearthquake not sure that morally ok",1
'592810745441681409',"can forget about nepal either",1
'592670388523507713',"na expresses solidarity with #pakhtunkhwa #nepal #kpk\n",1
'592913006951956481',"mum pronounced nipple instead of nepal",1
'592626633460293632',"don think ve felt single aftershock today knock on wood it finally beginning to feel normal #nepalearthquake",1
'592071513924304896',"#nepalearthquake rather puts my little concerns in perspective praying for survivors",1
'592820784910970880',"hindus bear loved ones bodies to nepal holy site nobody will love me as much as she did",1
'591918755069865984',"nothing to say we can just pray #prayfornepal #eq #mounteverest",1
'592912928606650368',"contributed my part #primeministerrelieffund ppl of #nepal\nhelp dem prayrs won help\n",1
'592687095510077440',"ifi had money would travel to nepal in order to help",1
'592904888201441280',"people on nepal would love their homes city back to normal here in america we allow thugs to deliberately destroy our cities? just saying",1
'592921228593213440',"days like today make me tired #scotus #burundi #baltimoreriots #nepalearthquake #toomanymore",1
'592912867881459712',"thank you all with ur support and contribution we have collected more than our goal in just day together we can and we will #nepal",1
'592766158228627457',"how can you care about bruce jenner when in nepal bitch sit down people can care about more than one thing at god damn time",1
'592694615234453504',"excellent line of action by faujis on boarders in yemen amp now in nepal pm rm wat ur heart say about #orop honest no politics pls",1
'592774439001006080',"if you think you re having bad day think of baltimore amp nepal #perspective",1
'592135374463442944',"pa howwwww",1
'592818711054123009',"riots in baltimore humanitarian crises in countless places nepal sudan syria palestine\n\nbut lets report man gender identity issues",1
'592593436450037760',"feel very bad for nepal",1
'592164362078433280',"appeal thy putin obama to visit nepal is it day dream or real dream may god bless nepal in my life never seen this god wrath on us",1
'592943955605524480',"that came out wrong we focused our prayers for nepal #chsocm",1
'592143027633655808',"am not in #nepal dying to be with my loved ones right now take care",1
'592075563931717632',"plz guy pray for nepal it was horrible for there citizens",1
'592071803775766528',"being tormented by guilt over my own safety and the physical distance between me and my people #nepalquake",1
'592594486607220736',"khan miss so much after busy trip in us now ur bck sure ters hve flow ur eye in wat hppen in nepal sure gona help them",1
'592930156370464768',"knutsford fire station finest",1
'592835015165247488',"god bless nepal",1
'592695593614581761',"mirror image video of mexico #earthquake is shared as footage from nepal swimming pool #earthquakeagain",1
'592949319373856768',"nepal pm thanks nations for support in wake of quake",1
'592840108908359680',"check out tweet",1
'592638148418625536',"god have mercy on these poor people",1
'592746890413928449',"photo thinking about nepal and giving my deepest condolences may our beautifully strong nepalese brothers",1
'592930181393809408',"yeah hope he okay but there not really much that can be done if it nepal he upset about if upset",1
'592658631734259712',"hope whatever wrong shade of lipstick you wear or dirt on your sneakers doesn affect your day too much",1
'592607262578999296',"sadly had forecasted it on day",1
'592909739031396355',"facebook wants me to donate to nepal while my city burns",1
'592943806682636288',"buildings kill people not earthquakes",1
'592896972417294336',"very happy to hear that sam caldbick is alive and well #nepalearthquake",1
'592175996415053824',"#nepalearthquake so sad",1
'591903125260369920',"may allah look after all here the emergency contact numbers for nepal share help prayers with all in nepal",1
'592593498966200322',"god be with them",1
'592849155954978816',"may allah help them",1
'592602182542880768',"oh god give them wisdom\nmodern tragedy quake ravaged nepal tower site for selfies \n\n",1
'592068844799139843',"waiting was never that difficult at the airport in doha hope my flight to kathmandu is not cancelled",1
'591987837592997888',"dear nepal our beloved brother don feel alone we can feel ur pain we with don lose hope we will overcome from this #nepalearthquake",1
'592750110762733568',"plibersek should do more to help our farmers australia should do more to help nepal plibersek says via",1
'592795091527462912',"aftershocks of low intensity likely in coming days imd the times of india #nepalearthquake #india via",1
'592707620697432064',"also please #donatefornepal so many are #suffering and lack #food #shelter and #medicine #nepalquakerelief #help",1
'592762404389396480',"rt janevoter spit my #coffee out over this #tweet",1
'592626271428870146',"is blackday for nepal and this day is not come second time",1
'592594685274775552',"day following disaster like #nepalearthquake crucial for medical teams to provide live saving trauma carethose injuries",1
'592736543044960256',"allrite hope everyone else is doing good allrite also nepal we send our prayers and support for at this time #wearetheworld",1
'592923612459315200',"god bless #nepal",1
'592598689127903232',"what good are now the reliefs wen construction of wrecked sites exceeds billion which is of #nepal gdp #thankyoupm",1
'592163698166222848',"rss the only patriot institution of #bharat",1
'592893045730848770',"tragic movements of nepal",1
'592691537772941312',"thank you god bless you \n#nepalearthquake",1
'592856858815266816',"#nepalearthquake prayers",1
'592945246167666688',"nepal key historic sites what rubble what still standing",1
'592709515017064449',"let bring healing to the people of nepal they rely on us",1
'592322087190167553',"footage from mt everest base camp as an avalanche caused by the nepal earthquake hits absolutely terrifying stuff",1
'592894136577044482',"tears and prayers for quake hit nepal tears and prayers for quake hit nepal",1
'592793464951152640',"dont rush to nepal to help read this first claire bennett",1
'592197887527882752',"please #savenepal #nepalearthquake #nepalquakerelief",1
'592594978657951744',"almost everyone know from abroad is doing some fundraising drive but let also focus on other less easier ways to help++ #nepalquake",1
'591903379699277824',"oh my",1
'592919456105496577',"gudmorning sir have awesomeness day my sweetheart #gabbarisback #nepalearthquake #love",1
'592591813761892352',"if only nepal had half our resources am sure dey will beta off may god help nepal",1
'592777870650519553',"for the creation waits with eager longing for the revealing of the sons of god rom #nepal #baltimore #prayformarriage",1
'592591119357054976',"if we want to thank anyone it should be the crore people of india who have made nepal pain their own amp extended all help pm modi",1
'592673322908909568',"nepal was made vulnerable by more than its violent geology shaheen chughtai",1
'591902961351020544',"more than people killed in powerful nepal earthquake say government officials and police",1
'592835034903613440',"oh shit credit #nepal",1
'592088410778546177',"sir salute u\nnd lots of respect \nfor the immediate action that have taken during #nepalearthquake",1
'592710137204322305',"what you need to know about the #nepalearthquake amp its devastating impact on children+families via",1
'592161258322800640',"respect for rss and modi sarkar #indiawithnepal",1
'592762479794647040',"our new reality #sad",1
'591903223461482496',"#prayfornepal natural disasters suck big time appreciate that malaysia is natural disaster haven country",1
'592720224941690881',"because apparently their prayers are more valuable how lovely smh",1
'592645735008641024',"best help to nepal",1
'592874555871473664',"thank you sarah very scary but very exciting #nepal",1
'592755717402193920',"big aftershocks in nepal could persist for years saturday magnitude quake released stress that was buil",1
'592648187384594432',"#nepal before the earthquake #kathmandu the new york times via #ufoublogasia",1
'592880653777133571',"prayers go out to #nepal",1
'591902757453344768',"thankyou for all the retweets sir once again guys here are the contact numbers for nepal share help",1
'592792365615718400',"ok rly want to support nepal but also want to support myself thru college",1
'592590076305080321',"styles ya know pray for nepal",1
'592198929959124993',"true but feel saddened that they don get due recognition",1
'592915484917436416',"much needed help and support so let give them ours",1
'592685071867445249',"welldone god bless you people and usa such huge humanitarian gesture victims #natural climatey #westandwithnepal",1
'592776021314797568',"prayers for nepal",1
'592864250399424513',"#helpnepalchildren may the lord bless nepal may they overcome all these trials and disasters happened just trust the lord have faith",1
'592743054735466498',"nepal#kathmanduquake #close to my heart#connections#tie us#so sad#reachhigher #hope #alwaysdiscovering #mothers#love",1
'592887632058810368',"it unfortunate that the capitol of nepal is also the name of an annoying bob seger song #earworm",1
'592694490806226946',"please reach out to your community religious leaders on information on how you can send aid to nepal some are bogus",1
'592665472019079168',"so awful hearing about the devastation and amount of people killed due to the earthquake in nepal",1
'592749218776928256',"sorry for late reply fell asleep ahh thank god for you then poor those people in nepal though",1
'592589492529291264',"pm modi ji\n for matrey mission to nepal whole country and almighty god is with you please proceed with full stamina it is an",1
'592594678525997056',"nepal quake modi thanks doctors armed forces for helping nepal kuwait nri pulse of",1
'592645763307479040',"seems to be the only account that the nepal government has on at the moment",1
'592590774283276288',"christian preacher adds insult to injury with nepal tweet",1
'592590460675207168',"#thankyoupm for your lightening speed of action for humanity in distress in #nepalearthquake \n\n",1
'591903257443901440',"some prisoners escaped from central jail #nepal",1
'592832744700452864',"dont rush to nepal to help read this first claire bennett",1
'592201064021032960',"nepal on less rocky days kathmandu nepal",1
'592918264424046592',"prayer for #nepal",1
'592132304681758720',"rt ani news mugling ppl sing songs spend night outside due to fear of aftershock #nepal",1
'592814219344670720',"tonight my heart is heavy all can do is cry out to the one who heals all amp knows all jesus come quickly we need you #baltimore #nepal",1
'592594949054582784',"thank god",1
'592167419365437440',"#toi #timesofindia us sending disaster team initial million to nepal john kerry the united states will send disaster response and resc",1
'592701639598972928',"#indiawithnepal is moment of pride for each of us \nthis is the human face of our great nation \n\n#thankyoupm #nepalquakerelief #meaatwork",1
'591902711538425856',"google has just launched person finder to help track missing persons #earthquake #nepal",1
'591963874091507712',"mariam agree praying for the best for everyone in nepal good btw but my life revolves around work unfortunately",1
'592627713749295104',"this is truly haunting",1
'592198153991913472',"this will effect whole next generation of nepalese they are in trouble \n\nplease consider donating\n#nepalearthquake",1
'591916211459395584',"my deepest condolences to all people of #nepal who had lost their loved ones may god give them the strength to overcome this hard time",1
'592756369809395712',"stay strong nepal",1
'592691371049361408',"good luck all",1
'592593758085984258',"\nevery country who giving help to nepal their media is also saying what did \nso dnt think bjp doing advertisements",1
'592690111197884416',"why is it that for every story that see about nepal see stories about the americans there?",1
'592592927651684352',"despite the devastation some tourists like are not canceling their trips",1
'592161468520366082',"sadib ehsan bhrikuti rai mohammad ar rafi waseq hossain rose malla upadhyay my friends in nepal right now",1
'592076424149872641',"timeless portrait of nepal",1
'592673921092218882',"dont rush to nepal to help read this first claire bennett",1
'592594259779461121',"#nepalearthquake thank you vksingh god bless you",1
'592653709395501056',"come on canada let do this lt",1
'592594918104793088',"hello ujjwal could you join us in our debate on #nepal this evening at gmt on en",1
'592922175679635456',"football never disappoints me",1
'592867747337523200',"is image access revoked? landslide mapping workflow begun now can login for #nepal quake assessment",1
'592828809075924992',"dont rush to nepal to help read this first claire bennett",1
'592671821293604866',"while would love donations for this cause believe in so much if you are tight on funds please donate to the relief for nepal",1
'592656511765225472',"someone needs to take charge of these gaggle fucks from mumbai who re marking themselves safe from the #nepalearthquake on fb",1
'592595136086847489',"#prayforall and #hope we can overcome this hour of distress #together #nepal #earthquake",1
'592590154579054592',"#nepal road",1
'592684467958972417',"remembering my time in nepal how much it influenced me and how much of it has suddenly been changed",1
'592788749420998656',"god help the nepali people #nepalearthquake",1
'592084975500939264',"#nepalearthquake #checkout hurt by #streaming #itunes #countrymusic #country #nowplaying #newmusic",1
'592834934538133506',"today front pages daily star\n\n#nepal #earthquake #news #ge #election #nhs #cameron #milliband #movies",1
'591902700867981312',"these are the bloody epicenters of past few hour earthquakes in #nepal and still counting #nepalearthquake #pray",1
'592850499487047683',"dont rush to nepal to help read this first claire bennett",1
'591962060340199425',"amazing",1
'592739563300347904',"please remember all the pets who ve lost their homes amp families #nepalearthquake #nepal",1
'592070592456601601',"#repost rieanavy with repostapp god has plan for everyone #nepal #mycountry #besafe",1
'591902811475980288',"mea opens hour control room for queries regarding the nepal earthquake \nnumbers \n+ \n+ \n+",1
'592616549900427264',"please let avoid this problem in #nepal #earthquake and only send what is actually needed help not hinder haiti",1
'592656595995205632',"thank you very much idol for considering us nepal love you",1
'592666477926416385',"prayers",1
'592805443111624704',"what goi amp its machineries is doing in nepal many govts do not do for their own countries feel great moment for all",1
'592834159409766402',"ohh god don know what to say truly don know",1
'592875207238508544',"when dijoue and fatma start complaining about englush muffins and such just show then nepal #chuuuut",1
'592863647816392705',"stay strong nepal",1
'592615658610827265',"cannot even begin to imagine",1
'592787171414802433',"indeed our heart and prayers go out to them",1
'592636661466443776',"photo taken by my denali tent mate as he arrived back at base camp after heli evac from camp #nepal",1
'592954317188964352',"some people don give up",1
'592641603564474368',"hi we re audience feedback for world service would like to speak to you about your views on #nepal could you dm to chat?",1
'592693898864099328',"keep us all posted thanks",1
'592940722694660096',"we have shocked by the pictures of destruction nd read heart rending stories of nepal grief nw its time to lend hlpg hand can mk dfr",1
'592656182738837504',"leadership matters #thankyoupm",1
'592602641793875968',"dnt knw whether proud have mr modi as ur pm or nt bt he hs taken quick action to help nepal and has made necessary step \n#thankyoupm",1
'592709515486863360',"all we can do is just only #nepalearthquake may allah give strength to the affected families",1
'592653520907665408',"eyeing nepal experts warn israel is unprepared for its own big one via",1
'592918099394834432',"god throne not shaken in nepal imb worker says",1
'591903387953664001',"#zledimmesajgelse\n#nepal\n#seniaslabrakmamderse\nsports tv\n#okulolmasa\nangelina jolie\n#fenerinmacivar\n\nfolow me follow back",1
'592819508177403904',"does anyone know how much we are sending #nepal?",1
'592706615540744192',"my heart is with ppl of #nepal in this sadest event of history more than ppl died #rip plz #donate #help we can heal but can try",1
'592849817803587584',"katmandu before the quake #nepal",1
'592159372639240192',"now read it nepal the earth it is defending amp will not stop there is nothing safe from the hand of man amp we will pay all",1
'592672297686794240',"prayers",1
'592625029277425664',"we think our problems are insurmountable amp then real tragedy occurs prayers for all of those broken amp suffering massive losses #nepal",1
'592673297344626688',"ram gopal yadav should be sacked as mark of respect to the deceased in nepal\nis not fir to govern\nshame on you\nim from uk",1
'592647639629332480',"don be afraid in this #disaster testing period by god may be ##earthquake #indiawithnepal",1
'592818573053145089',"mount everest avalanche #nepal #everest #mounteverest",1
'592783594629758977',"conspicuously tilts phone so babe at the next table can see me donate money to the nepal earthquake relief ah hope that helps the children",1
'592168613483835392',"great idea",1
'591903401803296768',"earthquake struck india and nepal do read share this on whattodoin an earthquake #earthquake #india #nepal",1
'592911550316474370',"we cannot eat bibles nepal tells #soulvultures",1
'592591123094315008',"nepal is trending and just remembered how tyler pronounced it",1
'592750132204052480',"clintonfoundation do think can spare some of tht charitable skim salaries travel bonuses amp send it to nepal? #specialreport",1
'592589318297792512',"raheel bhai teamtwitterindia ki jai ho \ncommendable dedication focus co ordination prioritizing \nzor laga ke",1
'592654795397320704',"thank you for story land where so appreciate it as traveled nepal and remember the scariness of buildings",1
'592735165664915456',"shaken into living hell\n\nwith the death toll spiralling into the thousands our hearts go out to the people of nepal",1
'592592481893675009',"may god almighty bless soul of all departed #nepalearthquake",1
'592731127846182912',"#pakistan death toll raised to after #peshawar hit by mini cyclone and heavy rain #nepalearthquake photos",1
'592180647151542273',"soldier sify cartoon #nepalearthquake",1
'592767768019230720',"texan has bill amp hillary boarded their jet to nepal yet bound to be some money they can pocket over there",1
'592914756261941248',"wilkes but at least you are not in #nepal",1
'592200621639340033',"eat more porky pig chinese airlines deny price hike for nepal flights china major airlin #manchester #leeds",1
'592593204551098368',"knw my words not enough to heal ur pain only god can help #nepalearthquake but will try best to help all praying evrday will",1
'592590124036165634',"can anyone update me about domestic flight status? biratnagar to kathmandu?",1
'592169414297980928',"my heart felt thoughts and prayers goes to nepal #godofeverything #onelove",1
'592888034867175426',"they all can be done at once",1
'592161432914894848',"life is so precious yet fragile",1
'592916738968330240',"nepal in our heart",1
'592685916239572994',"it not about being hindu or muslim or christian its about humanity that comes first to help the victims #nepalearthquake",1
'592589322676645889',"#nepalearthquake huge atomic bombs \ntimesofindia",1
'592737653294006273',"prayer flags flutter over kathmandu as local nepalis look out across their capital city today donated to",1
'592634674385588225',"update samantha and danielle made it to qatar eta tomorrow night #cle prayers for all in #nepal needed",1
'591902777288347648',"rt #breaking at least people killed in magnitude #earthquake in #nepal via",1
'592592903127441408',"help cuz god said so #nepalquake",1
'592178716479922176',"pictures nepal magnitude quake reaps death destruction via",1
'592773510000435203',"#prayers so many hot spots #nepal #nigeria #baltimore #prayer #warroom #prayercloset",1
'591915722718064640',"whoa",1
'592912258969300993',"more than hours after #nepalquake injured choppered to small field hospital from rural area outside #kathmandu",1
'592630941773864960',"is this at theairport? it is great india is doing this is there coordination with nepal gov?",1
'592590216071778304',"bangalorean prabha sridhar is relieved that her husband sridhar returned from nepal last night",1
'592072428957933568',"modi must transform this tragedy into an opportunity indo nepal cooperation amp thus provide stunning blow to #soulvultures from vatican",1
'592918740729225216',"welcome to all my new followers #ifollowback from brazil #prayfornepal \n#siguemeytesigo #clubefollowback",1
'592942339510968320',"looks like #baltimore",1
'592656291719438336',"india has become international saviour only determination as strong as cud achieve this #thankyoupm",1
'592679921266368512',"memories of visit to #kathmandu still fresh can imagine place which had visited in dec coming down #nepal will be back stronger",1
'592823512806641664',"#indiawithnepal usually do twit on all topics bt on this can feel there pain \ni happy that we with #nepal as big brother",1
'592707049244467200',"if recommends then do too #supportnepal",1
'592950655641354240',"prayers out to nepal",1
'592894616027975681',"the moment indeed",1
'592753297653661696',"god bless #nepalquake",1
'592692212539981825',"shameless pm politicising peoole sorrow #thankyoupm",1
'592910506840694787',"if anyone needs any perspective today about how much uni work sucks then just read about nepal on #blessed",1
'592158279951876096',"#nepalearthquake may god bless all souls give strength survivors rebuild lives big big tragedy this is big thx to all rescue workers",1
'592663600084443137',"#thankuarmy india is proud of hats off\nit shame modi is stealing credit from real heroes",1
'591902838801862656',"my sister snaps this in bhaktapur #nepal ancient temples crumbling #nepalquake",1
'592070008546680834',"f*****kin idiots shame on these opportunists",1
'592374891975811073',"nepal quake equivalent to huge atomic bombs #topstories #india timesofindia",1
'592916101052268544',"prayer for nepal",1
'592598302455177217',"check out this interesting link",1
'592803943383769090',"can we not be self centered country for once and focus on how over four thousand people died in nepal???? months till out #bless",1
'592818525640794113',"ahem have heard pakistan amp bangladesh too have sent help to nepal",1
'592685973026316288',"thank you all for your prayers #nepalearthquake",1
'592745333073027072',"burgess thanks so much for auctioning off those tix for us you re total legends #nepal",1
'592736299481747456',"two days of earthquakes have set nepals economy back by more than decade via",1
'592176147175239680',"such peaceful people xo",1
'592809100787974144',"nepal earthquake relief",1
'592617956040900608',"we may not know much about nepal but it sure looks gorgeous",1
'592819994918019073',"dont rush to nepal to help read this first #nepal #earthquake #aid #donations via",1
'592591842933243904',"this is terrifying",1
'591916206224846848',"we can control people but we can do anything vs nature #nepalearthquake shocked",1
'592925170928582656',"th april saturday was black day for nepal \n\nmay god bless all souls",1
'592337677564936192',"am waiting for nepalese to slap these missionaries who are thinking this as an opportunity to convert them #nepalquake #nepalearthquake",1
'592589649844916226',"seven women die in #nepal earthquake #zippednews",1
'592627491644145664',"whose voice then shook the earth but now he has promised saying yet once moore will shake not the earth only ???",1
'592690138750328833',"fool me once am fool\nfool me twice am delhi voter\nfool me forever am aap supporter #nepalearthquake",1
'592878381542309888',"rahul gandhi the reason for quake in nepal says sakshi maharaj \nwho made him mp?\nnothing to talk in media means ul say anything want",1
'592070298893094915',"what happened in nepal",1
'592156514850197507',"just heartbreaking",1
'592731304338292736',"dont rush to nepal to help read this first",1
'592658200022929408',"seeks help in #nepalearhquake to evacuate its citizens #indiawithnepal #thankyoupm",1
