label,tweet_id
other_useful_information,'503643849370386432'
other_useful_information,'503643850775494656'
other_useful_information,'503643851643686912'
sympathy_and_emotional_support,'503643852734222337'
other_useful_information,'503643855715958785'
other_useful_information,'503643863077380096'
caution_and_advice,'503643864641835009'
infrastructure_and_utilities_damage,'503643865962651648'
other_useful_information,'503643866767966209'
injured_or_dead_people,'503643867632386048'
infrastructure_and_utilities_damage,'503643868022075392'
other_useful_information,'503643868315676672'
not_related_or_irrelevant,'503643868986744832'
other_useful_information,'503643870563794944'
other_useful_information,'503643873353007104'
other_useful_information,'503643874674630656'
infrastructure_and_utilities_damage,'503643876461400064'
injured_or_dead_people,'503643877115703296'
infrastructure_and_utilities_damage,'503643878986350592'
sympathy_and_emotional_support,'503643880383070210'
other_useful_information,'503643883377410048'
other_useful_information,'503643885600784386'
infrastructure_and_utilities_damage,'503643887169454081'
injured_or_dead_people,'503643888913874945'
other_useful_information,'503643888968814592'
other_useful_information,'503643889648287749'
injured_or_dead_people,'503643893108183040'
other_useful_information,'503643893536022529'
other_useful_information,'503643894794715136'
other_useful_information,'503643895666720768'
other_useful_information,'503643896413696000'
infrastructure_and_utilities_damage,'503643897088991232'
other_useful_information,'503643898431164416'
sympathy_and_emotional_support,'503643900154621952'
donation_needs_or_offers_or_volunteering_services,'503643902495031297'
injured_or_dead_people,'503643902763876354'
infrastructure_and_utilities_damage,'503643903191302145'
other_useful_information,'503643903762104320'
infrastructure_and_utilities_damage,'503643903879163904'
other_useful_information,'503643904017985536'
infrastructure_and_utilities_damage,'503643907797032960'
other_useful_information,'503643908338102273'
other_useful_information,'503643908438786050'
other_useful_information,'503643910522933248'
other_useful_information,'503643913240854529'
other_useful_information,'503643916055224320'
other_useful_information,'503643916131131393'
other_useful_information,'503643917770694656'
other_useful_information,'503643917884338176'
other_useful_information,'503643920752852992'
other_useful_information,'503643920757047296'
infrastructure_and_utilities_damage,'503643923596599296'
other_useful_information,'503643923940532224'
infrastructure_and_utilities_damage,'503643924410675200'
other_useful_information,'503643926922674176'
injured_or_dead_people,'503643927090446337'
other_useful_information,'503643927124406273'
other_useful_information,'503643928902770688'
infrastructure_and_utilities_damage,'503643929275662338'
infrastructure_and_utilities_damage,'503643930035257345'
other_useful_information,'503643931125374977'
other_useful_information,'503643931720966144'
injured_or_dead_people,'503643932387864576'
not_related_or_irrelevant,'503643932417622016'
injured_or_dead_people,'503643941300756480'
donation_needs_or_offers_or_volunteering_services,'503643944530366464'
other_useful_information,'503643945352835073'
other_useful_information,'503643946795274242'
not_related_or_irrelevant,'503643950775681025'
infrastructure_and_utilities_damage,'503643952122048512'
donation_needs_or_offers_or_volunteering_services,'503643954731294722'
injured_or_dead_people,'503643955871748096'
other_useful_information,'503643956341522432'
injured_or_dead_people,'503643956630933504'
other_useful_information,'503643956790308864'
infrastructure_and_utilities_damage,'503643958304862209'
other_useful_information,'503643958866477057'
caution_and_advice,'503643961693458432'
injured_or_dead_people,'503643962377510912'
other_useful_information,'503643962994069506'
sympathy_and_emotional_support,'503643965292150784'
other_useful_information,'503643965791293440'
infrastructure_and_utilities_damage,'503643966202712065'
other_useful_information,'503643966890180608'
sympathy_and_emotional_support,'503643967553282050'
other_useful_information,'503643968786427905'
infrastructure_and_utilities_damage,'503643969842974721'
injured_or_dead_people,'503643971193544704'
other_useful_information,'503643972275671040'
injured_or_dead_people,'503643972284055552'
other_useful_information,'503643972418297856'
other_useful_information,'503643972485406721'
infrastructure_and_utilities_damage,'503643974800666624'
infrastructure_and_utilities_damage,'503643974880329729'
infrastructure_and_utilities_damage,'503643976075726848'
caution_and_advice,'503643977132687360'
other_useful_information,'503643978647240706'
other_useful_information,'503643979280175105'
infrastructure_and_utilities_damage,'503643979783471104'
not_related_or_irrelevant,'503643981469593600'
donation_needs_or_offers_or_volunteering_services,'503643982031646720'
donation_needs_or_offers_or_volunteering_services,'503643984351088640'
caution_and_advice,'503643984355291136'
other_useful_information,'503643985429024768'
infrastructure_and_utilities_damage,'503643987295473666'
other_useful_information,'503643987576909825'
other_useful_information,'503643987710713856'
sympathy_and_emotional_support,'503643989992407040'
sympathy_and_emotional_support,'503643990122442752'
other_useful_information,'503643992878088192'
other_useful_information,'503643994145181697'
other_useful_information,'503643994338103296'
other_useful_information,'503643995013001216'
other_useful_information,'503643995265048576'
other_useful_information,'503643996170633216'
injured_or_dead_people,'503643997181472768'
other_useful_information,'503643997458292739'
caution_and_advice,'503643998171299840'
donation_needs_or_offers_or_volunteering_services,'503643998297133057'
infrastructure_and_utilities_damage,'503644000981491712'
other_useful_information,'503644001996918785'
other_useful_information,'503644002768678912'
other_useful_information,'503644002986389504'
infrastructure_and_utilities_damage,'503644006048206848'
other_useful_information,'503644008120188928'
other_useful_information,'503644008313143296'
infrastructure_and_utilities_damage,'503644013212073984'
not_related_or_irrelevant,'503644015099916289'
other_useful_information,'503644015145676800'
injured_or_dead_people,'503644015841918977'
other_useful_information,'503644018006183936'
infrastructure_and_utilities_damage,'503644018488905728'
caution_and_advice,'503644022628294656'
other_useful_information,'503644024654548992'
other_useful_information,'503644029440229376'
infrastructure_and_utilities_damage,'503644030333231105'
displaced_people_and_evacuations,'503644034372751360'
injured_or_dead_people,'503644038017597440'
other_useful_information,'503644038831288320'
caution_and_advice,'503644038965493760'
donation_needs_or_offers_or_volunteering_services,'503644039200407552'
other_useful_information,'503644041737560064'
other_useful_information,'503644043213942784'
other_useful_information,'503644043637555200'
sympathy_and_emotional_support,'503644044174454784'
other_useful_information,'503644046397816832'
other_useful_information,'503644047853223936'
other_useful_information,'503644047882207232'
other_useful_information,'503644049543135232'
other_useful_information,'503644053590654976'
donation_needs_or_offers_or_volunteering_services,'503644053720682497'
caution_and_advice,'503644054538964992'
other_useful_information,'503644057068130305'
other_useful_information,'503644058087350272'
sympathy_and_emotional_support,'503644061048528898'
caution_and_advice,'503644061811875840'
other_useful_information,'503644063934218242'
other_useful_information,'503644069201846273'
other_useful_information,'503644069546164225'
infrastructure_and_utilities_damage,'503644070153969665'
other_useful_information,'503644070481108992'
other_useful_information,'503644073044238336'
other_useful_information,'503644073287512065'
other_useful_information,'503644073950216193'
other_useful_information,'503644078500618241'
other_useful_information,'503644079373025280'
other_useful_information,'503644079729565697'
injured_or_dead_people,'503644081982304256'
other_useful_information,'503644084377235456'
not_related_or_irrelevant,'503644084435550208'
infrastructure_and_utilities_damage,'503644085807501313'
not_related_or_irrelevant,'503644086856077313'
other_useful_information,'503644087715917824'
infrastructure_and_utilities_damage,'503644088042659840'
other_useful_information,'503644088433139712'
other_useful_information,'503644089158733825'
injured_or_dead_people,'503644089212891136'
caution_and_advice,'503644091477790720'
infrastructure_and_utilities_damage,'503644095705653248'
caution_and_advice,'503644096565874688'
injured_or_dead_people,'503644096649756673'
infrastructure_and_utilities_damage,'503644097018486784'
other_useful_information,'503644098805235712'
not_related_or_irrelevant,'503644103439945728'
other_useful_information,'503644107936645121'
other_useful_information,'503644108943286272'
other_useful_information,'503644108968452096'
injured_or_dead_people,'503644109480136704'
infrastructure_and_utilities_damage,'503644112520630272'
other_useful_information,'503644114521317376'
other_useful_information,'503644116974989313'
injured_or_dead_people,'503644118711828480'
other_useful_information,'503644118883389440'
other_useful_information,'503644119919759360'
donation_needs_or_offers_or_volunteering_services,'503644119965900800'
not_related_or_irrelevant,'503644121643225088'
infrastructure_and_utilities_damage,'503644125586259968'
infrastructure_and_utilities_damage,'503644125733089280'
other_useful_information,'503644130908844033'
infrastructure_and_utilities_damage,'503644131374014464'
infrastructure_and_utilities_damage,'503644132137762816'
other_useful_information,'503644134280663041'
other_useful_information,'503644135610273792'
donation_needs_or_offers_or_volunteering_services,'503644137267023872'
other_useful_information,'503644137904537601'
other_useful_information,'503644141117390848'
other_useful_information,'503644141675233280'
sympathy_and_emotional_support,'503644146390024192'
other_useful_information,'503644146587168768'
not_related_or_irrelevant,'503644147933511680'
other_useful_information,'503644148122263552'
other_useful_information,'503644148667518976'
infrastructure_and_utilities_damage,'503644148734251008'
other_useful_information,'503644149069795328'
other_useful_information,'503644158310248448'
caution_and_advice,'503644160033689600'
other_useful_information,'503644160419586048'
infrastructure_and_utilities_damage,'503644161162346498'
other_useful_information,'503644161346904064'
not_related_or_irrelevant,'503644162466795522'
other_useful_information,'503644163556925440'
other_useful_information,'503644165029519360'
injured_or_dead_people,'503644166467751936'
other_useful_information,'503644166480732160'
infrastructure_and_utilities_damage,'503644171606192128'
other_useful_information,'503644172688318468'
other_useful_information,'503644172889636864'
other_useful_information,'503644176043360256'
other_useful_information,'503644177398132736'
other_useful_information,'503644177523957761'
other_useful_information,'503644178912669696'
other_useful_information,'503644180090859520'
other_useful_information,'503644180917125121'
other_useful_information,'503644182255132672'
injured_or_dead_people,'503644183417339905'
infrastructure_and_utilities_damage,'503644183811592192'
other_useful_information,'503644185384083457'
other_useful_information,'503644185564442624'
other_useful_information,'503644185904574465'
other_useful_information,'503644187628040192'
other_useful_information,'503644188479483904'
other_useful_information,'503644189704196096'
infrastructure_and_utilities_damage,'503644190933536768'
other_useful_information,'503644192552546304'
other_useful_information,'503644193776865280'
other_useful_information,'503644196771610624'
infrastructure_and_utilities_damage,'503644197799591936'
infrastructure_and_utilities_damage,'503644198424551424'
sympathy_and_emotional_support,'503644198797864960'
sympathy_and_emotional_support,'503644199095644160'
other_useful_information,'503644199523086336'
other_useful_information,'503644202568527872'
other_useful_information,'503644202719514624'
other_useful_information,'503644205428662272'
other_useful_information,'503644208289173504'
other_useful_information,'503644209430409217'
other_useful_information,'503644213381050368'
not_related_or_irrelevant,'503644216137097217'
sympathy_and_emotional_support,'503644217101398016'
other_useful_information,'503644219425050626'
other_useful_information,'503644220419502080'
not_related_or_irrelevant,'503644220964356096'
other_useful_information,'503644221182472192'
other_useful_information,'503644221547368450'
other_useful_information,'503644223959097344'
sympathy_and_emotional_support,'503644225930805248'
other_useful_information,'503644227314532352'
other_useful_information,'503644228748980225'
donation_needs_or_offers_or_volunteering_services,'503644228971290624'
infrastructure_and_utilities_damage,'503644231257165824'
infrastructure_and_utilities_damage,'503644232402599937'
sympathy_and_emotional_support,'503644233723826176'
other_useful_information,'503644237460557824'
other_useful_information,'503644237851025410'
other_useful_information,'503644239285088256'
other_useful_information,'503644239549706240'
infrastructure_and_utilities_damage,'503644240346218497'
other_useful_information,'503644240522391552'
caution_and_advice,'503644241713586176'
donation_needs_or_offers_or_volunteering_services,'503644242741559296'
other_useful_information,'503644243462995968'
infrastructure_and_utilities_damage,'503644244599640064'
other_useful_information,'503644245648211968'
donation_needs_or_offers_or_volunteering_services,'503644248592220160'
infrastructure_and_utilities_damage,'503644248898404352'
other_useful_information,'503644250945634305'
other_useful_information,'503644255660048385'
other_useful_information,'503644257757188096'
caution_and_advice,'503644266871394304'
other_useful_information,'503644270889553921'
other_useful_information,'503644271745183744'
other_useful_information,'503644274143924225'
injured_or_dead_people,'503644275419402240'
infrastructure_and_utilities_damage,'503644276144631808'
caution_and_advice,'503644280439570432'
other_useful_information,'503644281131634688'
other_useful_information,'503644281265868800'
other_useful_information,'503644282818150401'
injured_or_dead_people,'503644282931007488'
not_related_or_irrelevant,'503644286819106816'
infrastructure_and_utilities_damage,'503644288169676800'
other_useful_information,'503644288383987712'
caution_and_advice,'503644288501436416'
other_useful_information,'503644289059258370'
infrastructure_and_utilities_damage,'503644290451394560'
injured_or_dead_people,'503644291101900800'
sympathy_and_emotional_support,'503644292657606657'
other_useful_information,'503644292863508480'
other_useful_information,'503644293819797504'
infrastructure_and_utilities_damage,'503644296403103744'
caution_and_advice,'503644297900875777'
other_useful_information,'503644298731339776'
infrastructure_and_utilities_damage,'503644299352080384'
infrastructure_and_utilities_damage,'503644301885456384'
infrastructure_and_utilities_damage,'503644304427216896'
other_useful_information,'503644306461048832'
other_useful_information,'503644306469830659'
other_useful_information,'503644307715555330'
sympathy_and_emotional_support,'503644307719720961'
injured_or_dead_people,'503644309884002306'
injured_or_dead_people,'503644311721111554'
infrastructure_and_utilities_damage,'503644311737475073'
not_related_or_irrelevant,'503644311968178176'
infrastructure_and_utilities_damage,'503644311993729024'
other_useful_information,'503644312651829248'
other_useful_information,'503644312979009536'
sympathy_and_emotional_support,'503644314262851584'
other_useful_information,'503644316535758848'
infrastructure_and_utilities_damage,'503644318478118912'
other_useful_information,'503644319153004544'
donation_needs_or_offers_or_volunteering_services,'503644319728033792'
other_useful_information,'503644320629784577'
other_useful_information,'503644322643054592'
other_useful_information,'503644323577991168'
infrastructure_and_utilities_damage,'503644328280223745'
other_useful_information,'503644328359505920'
other_useful_information,'503644329316196352'
other_useful_information,'503644329446240256'
infrastructure_and_utilities_damage,'503644329508749312'
infrastructure_and_utilities_damage,'503644329835892736'
other_useful_information,'503644334093512704'
other_useful_information,'503644336656228352'
injured_or_dead_people,'503644337721188352'
other_useful_information,'503644340049440769'
other_useful_information,'503644342263640064'
other_useful_information,'503644346517049344'
infrastructure_and_utilities_damage,'503644348828090368'
donation_needs_or_offers_or_volunteering_services,'503644352552660992'
injured_or_dead_people,'503644353479204864'
other_useful_information,'503644355383787520'
infrastructure_and_utilities_damage,'503644355513442304'
other_useful_information,'503644356340105217'
caution_and_advice,'503644356839211009'
other_useful_information,'503644361213505536'
not_related_or_irrelevant,'503644361478131716'
caution_and_advice,'503644361541050368'
other_useful_information,'503644364451487744'
other_useful_information,'503644366645522432'
other_useful_information,'503644366863212544'
other_useful_information,'503644367522123776'
other_useful_information,'503644368847118336'
caution_and_advice,'503644369065218049'
injured_or_dead_people,'503644369497645057'
other_useful_information,'503644370474926081'
infrastructure_and_utilities_damage,'503644370873368577'
other_useful_information,'503644377227350016'
injured_or_dead_people,'503644384563568640'
infrastructure_and_utilities_damage,'503644385117216768'
other_useful_information,'503644391723257857'
other_useful_information,'503644396223729665'
other_useful_information,'503644401327804416'
injured_or_dead_people,'503644401730867201'
other_useful_information,'503644402170863616'
not_related_or_irrelevant,'503644404343513089'
other_useful_information,'503644405014593538'
injured_or_dead_people,'503644405366935553'
caution_and_advice,'503644405480181760'
infrastructure_and_utilities_damage,'503644405916770304'
other_useful_information,'503644409343512576'
other_useful_information,'503644410933178368'
not_related_or_irrelevant,'503644411298078721'
not_related_or_irrelevant,'503644412065615874'
injured_or_dead_people,'503644412271144960'
other_useful_information,'503644414531481600'
other_useful_information,'503644414762180608'
injured_or_dead_people,'503644421070798848'
other_useful_information,'503644423079464961'
other_useful_information,'503644424845283328'
infrastructure_and_utilities_damage,'503644425935781888'
not_related_or_irrelevant,'503644427584544769'
displaced_people_and_evacuations,'503644429195173888'
injured_or_dead_people,'503644432663863296'
donation_needs_or_offers_or_volunteering_services,'503644432797687808'
other_useful_information,'503644434924179456'
other_useful_information,'503644440154501121'
other_useful_information,'503644442969251840'
other_useful_information,'503644443690676224'
other_useful_information,'503644444071976960'
injured_or_dead_people,'503644448799346691'
other_useful_information,'503644449210384384'
other_useful_information,'503644450779054081'
other_useful_information,'503644451453935616'
not_related_or_irrelevant,'503644453459218432'
not_related_or_irrelevant,'503644457259245568'
caution_and_advice,'503644457938747392'
injured_or_dead_people,'503644458899243008'
other_useful_information,'503644459582517248'
injured_or_dead_people,'503644463944589312'
caution_and_advice,'503644464368189440'
other_useful_information,'503644466885193728'
other_useful_information,'503644468520960000'
other_useful_information,'503644469913059329'
other_useful_information,'503644473336008704'
caution_and_advice,'503644474556551170'
not_related_or_irrelevant,'503644475345088512'
other_useful_information,'503644477454819328'
injured_or_dead_people,'503644479622873090'
other_useful_information,'503644482189807617'
injured_or_dead_people,'503644484316712961'
injured_or_dead_people,'503644486044745729'
other_useful_information,'503644486975516673'
other_useful_information,'503644487789182977'
injured_or_dead_people,'503644489786085378'
other_useful_information,'503644490792701953'
injured_or_dead_people,'503644491148840960'
not_related_or_irrelevant,'503644494013558784'
donation_needs_or_offers_or_volunteering_services,'503644496014213120'
other_useful_information,'503644496748617729'
other_useful_information,'503644497306480640'
infrastructure_and_utilities_damage,'503644497948192768'
other_useful_information,'503644502104752128'
not_related_or_irrelevant,'503644502301892608'
injured_or_dead_people,'503644502687768576'
infrastructure_and_utilities_damage,'503644510682091520'
donation_needs_or_offers_or_volunteering_services,'503644510728249344'
injured_or_dead_people,'503644512636637185'
sympathy_and_emotional_support,'503644518689013762'
injured_or_dead_people,'503644523646316544'
other_useful_information,'503644526792433664'
other_useful_information,'503644526943436801'
other_useful_information,'503644528180756480'
other_useful_information,'503644536997150721'
other_useful_information,'503644540729708545'
infrastructure_and_utilities_damage,'503644541371822080'
infrastructure_and_utilities_damage,'503644541397004288'
other_useful_information,'503644543757996032'
other_useful_information,'503644544932384769'
other_useful_information,'503644545926430720'
not_related_or_irrelevant,'503644548925759488'
injured_or_dead_people,'503644549353598976'
not_related_or_irrelevant,'503644553228713984'
infrastructure_and_utilities_damage,'503644562016178177'
injured_or_dead_people,'503644562342940672'
infrastructure_and_utilities_damage,'503644565354455040'
donation_needs_or_offers_or_volunteering_services,'503644565849374722'
other_useful_information,'503644565925277697'
infrastructure_and_utilities_damage,'503644566180745217'
other_useful_information,'503644566751150080'
infrastructure_and_utilities_damage,'503644566856015873'
other_useful_information,'503644568236343296'
other_useful_information,'503644568831553536'
injured_or_dead_people,'503644569360019456'
infrastructure_and_utilities_damage,'503644571130396672'
injured_or_dead_people,'503644572572864512'
injured_or_dead_people,'503644573189410816'
injured_or_dead_people,'503644573672157184'
sympathy_and_emotional_support,'503644573906653184'
sympathy_and_emotional_support,'503644574019907584'
other_useful_information,'503644579875540992'
other_useful_information,'503644579979993088'
other_useful_information,'503644582069161984'
injured_or_dead_people,'503644582610206720'
other_useful_information,'503644585428791297'
other_useful_information,'503644587693711360'
not_related_or_irrelevant,'503644588301504512'
caution_and_advice,'503644595591192577'
injured_or_dead_people,'503644597940416512'
other_useful_information,'503644601220362240'
other_useful_information,'503644601396523008'
other_useful_information,'503644602268909568'
injured_or_dead_people,'503644602549555200'
other_useful_information,'503644606492184576'
other_useful_information,'503644606844502016'
other_useful_information,'503644606907826176'
other_useful_information,'503644608815845376'
not_related_or_irrelevant,'503644609021374464'
other_useful_information,'503644609709215744'
sympathy_and_emotional_support,'503644609839632384'
other_useful_information,'503644610485571584'
sympathy_and_emotional_support,'503644613216047105'
infrastructure_and_utilities_damage,'503644613278568448'
other_useful_information,'503644613996208130'
other_useful_information,'503644616592076800'
other_useful_information,'503644617267761152'
other_useful_information,'503644617825615872'
other_useful_information,'503644620166017024'
injured_or_dead_people,'503644620551913473'
sympathy_and_emotional_support,'503644622220836864'
not_related_or_irrelevant,'503644622409588736'
infrastructure_and_utilities_damage,'503644625840914433'
sympathy_and_emotional_support,'503644626788839424'
donation_needs_or_offers_or_volunteering_services,'503644626813591552'
caution_and_advice,'503644627405381632'
other_useful_information,'503644630089732097'
other_useful_information,'503644632618528768'
caution_and_advice,'503644636414767105'
infrastructure_and_utilities_damage,'503644638142799872'
other_useful_information,'503644638914174976'
other_useful_information,'503644639228723200'
other_useful_information,'503644644321013761'
other_useful_information,'503644644480000000'
infrastructure_and_utilities_damage,'503644648129441792'
sympathy_and_emotional_support,'503644650767261696'
injured_or_dead_people,'503644652084678656'
donation_needs_or_offers_or_volunteering_services,'503644654383153152'
caution_and_advice,'503644654781222912'
other_useful_information,'503644656337301504'
not_related_or_irrelevant,'503644658325397504'
infrastructure_and_utilities_damage,'503644659944419328'
other_useful_information,'503644662780157954'
other_useful_information,'503644663526354944'
infrastructure_and_utilities_damage,'503644665208246272'
sympathy_and_emotional_support,'503644668484415488'
other_useful_information,'503644673442078720'
other_useful_information,'503644673454645248'
other_useful_information,'503644676289617920'
infrastructure_and_utilities_damage,'503644676776161280'
infrastructure_and_utilities_damage,'503644677409865728'
other_useful_information,'503644678437482496'
other_useful_information,'503644680853000192'
other_useful_information,'503644681037570049'
other_useful_information,'503644681402859520'
other_useful_information,'503644686452809728'
injured_or_dead_people,'503644686846681088'
other_useful_information,'503644688490852352'
other_useful_information,'503644688641826816'
other_useful_information,'503644689266782208'
sympathy_and_emotional_support,'503644691049762817'
other_useful_information,'503644691124871168'
other_useful_information,'503644691167211520'
other_useful_information,'503644693922869248'
other_useful_information,'503644694174515200'
other_useful_information,'503644694295769088'
other_useful_information,'503644694476488704'
infrastructure_and_utilities_damage,'503644695302393858'
caution_and_advice,'503644698402361344'
other_useful_information,'503644701619019777'
infrastructure_and_utilities_damage,'503644702000705537'
not_related_or_irrelevant,'503644702839562241'
injured_or_dead_people,'503644703825612800'
other_useful_information,'503644704689647617'
other_useful_information,'503644705117065216'
other_useful_information,'503644706006249472'
other_useful_information,'503644706106900480'
other_useful_information,'503644708564783105'
other_useful_information,'503644709202305024'
other_useful_information,'503644709525274624'
other_useful_information,'503644709768941572'
other_useful_information,'503644710951714816'
injured_or_dead_people,'503644712352239616'
other_useful_information,'503644713699004416'
donation_needs_or_offers_or_volunteering_services,'503644713761517568'
injured_or_dead_people,'503644714562617344'
not_related_or_irrelevant,'503644715351556097'
infrastructure_and_utilities_damage,'503644719826472960'
other_useful_information,'503644720166604800'
other_useful_information,'503644720724074496'
other_useful_information,'503644726734516224'
donation_needs_or_offers_or_volunteering_services,'503644727149723648'
other_useful_information,'503644735618428929'
other_useful_information,'503644737815851009'
injured_or_dead_people,'503644740609654784'
injured_or_dead_people,'503644742194712576'
other_useful_information,'503644742358667265'
other_useful_information,'503644744199573504'
not_related_or_irrelevant,'503644745047228417'
other_useful_information,'503644745160073216'
caution_and_advice,'503644746452303872'
other_useful_information,'503644746485886976'
other_useful_information,'503644749648384000'
sympathy_and_emotional_support,'503644749790584833'
other_useful_information,'503644751912923136'
sympathy_and_emotional_support,'503644756967444482'
not_related_or_irrelevant,'503644758699290624'
infrastructure_and_utilities_damage,'503644760028884992'
not_related_or_irrelevant,'503644760515432448'
other_useful_information,'503644764307468288'
injured_or_dead_people,'503644767159218176'
other_useful_information,'503644768836927488'
other_useful_information,'503644770728947712'
injured_or_dead_people,'503644771429412864'
infrastructure_and_utilities_damage,'503644780937895937'
sympathy_and_emotional_support,'503644783903252481'
infrastructure_and_utilities_damage,'503644784381415425'
infrastructure_and_utilities_damage,'503644786063331329'
other_useful_information,'503644788868931584'
missing_trapped_or_found_people,'503644789611708416'
other_useful_information,'503644790429200384'
infrastructure_and_utilities_damage,'503644790458961921'
donation_needs_or_offers_or_volunteering_services,'503644794959048704'
caution_and_advice,'503644798335877122'
other_useful_information,'503644799472136192'
other_useful_information,'503644800235483136'
other_useful_information,'503644800789123073'
injured_or_dead_people,'503644800814309376'
other_useful_information,'503644800944336896'
injured_or_dead_people,'503644801926184960'
infrastructure_and_utilities_damage,'503644802110341121'
infrastructure_and_utilities_damage,'503644802223587328'
injured_or_dead_people,'503644802907254784'
other_useful_information,'503644805130223616'
other_useful_information,'503644805583228928'
other_useful_information,'503644805650333696'
other_useful_information,'503644807839748096'
other_useful_information,'503644808070447104'
other_useful_information,'503644808523829250'
other_useful_information,'503644810020782081'
injured_or_dead_people,'503644817197645825'
other_useful_information,'503644817264742400'
infrastructure_and_utilities_damage,'503644818187116544'
sympathy_and_emotional_support,'503644818472726530'
injured_or_dead_people,'503644819009187842'
other_useful_information,'503644821521567744'
other_useful_information,'503644827422965760'
other_useful_information,'503644834150617088'
other_useful_information,'503644834826313729'
other_useful_information,'503644837883940864'
donation_needs_or_offers_or_volunteering_services,'503644837993021440'
not_related_or_irrelevant,'503644839162826752'
other_useful_information,'503644841272950785'
infrastructure_and_utilities_damage,'503644841818206209'
other_useful_information,'503644843243876353'
infrastructure_and_utilities_damage,'503644845479837696'
caution_and_advice,'503644848533278721'
other_useful_information,'503644849225351169'
infrastructure_and_utilities_damage,'503644851309928448'
injured_or_dead_people,'503644852752752641'
other_useful_information,'503644856569577476'
not_related_or_irrelevant,'503644857777524736'
injured_or_dead_people,'503644867747012609'
other_useful_information,'503644869458677761'
other_useful_information,'503644869500227584'
donation_needs_or_offers_or_volunteering_services,'503644873111928833'
infrastructure_and_utilities_damage,'503644873619435520'
injured_or_dead_people,'503644873950756865'
other_useful_information,'503644876115017728'
sympathy_and_emotional_support,'503644883698319360'
other_useful_information,'503644884822425600'
other_useful_information,'503644885753143296'
other_useful_information,'503644885908750336'
other_useful_information,'503644890576609281'
other_useful_information,'503644890841235456'
infrastructure_and_utilities_damage,'503644895353905152'
injured_or_dead_people,'503644896930959360'
injured_or_dead_people,'503644897623408640'
other_useful_information,'503644898449293312'
other_useful_information,'503644902493011968'
other_useful_information,'503644902702325760'
other_useful_information,'503644902946013184'
infrastructure_and_utilities_damage,'503644903994171392'
injured_or_dead_people,'503644904850219008'
sympathy_and_emotional_support,'503644904904720384'
injured_or_dead_people,'503644905345134592'
infrastructure_and_utilities_damage,'503644906485997568'
other_useful_information,'503644907635245058'
other_useful_information,'503644909392646144'
donation_needs_or_offers_or_volunteering_services,'503644909451358208'
not_related_or_irrelevant,'503644909996220416'
other_useful_information,'503644910386704384'
other_useful_information,'503644912894500865'
infrastructure_and_utilities_damage,'503644914408636417'
sympathy_and_emotional_support,'503644914593198080'
not_related_or_irrelevant,'503644914849042432'
other_useful_information,'503644916732682240'
other_useful_information,'503644917210423296'
injured_or_dead_people,'503644917617283073'
infrastructure_and_utilities_damage,'503644918074843137'
infrastructure_and_utilities_damage,'503644918078660608'
other_useful_information,'503644918146158593'
infrastructure_and_utilities_damage,'503644920843079680'
other_useful_information,'503644922080395264'
infrastructure_and_utilities_damage,'503644930187993089'
not_related_or_irrelevant,'503644931341041664'
infrastructure_and_utilities_damage,'503644931567935490'
other_useful_information,'503644932251594752'
not_related_or_irrelevant,'503644932838785025'
other_useful_information,'503644933316542464'
other_useful_information,'503644933589184512'
other_useful_information,'503644936390987776'
infrastructure_and_utilities_damage,'503644938798522368'
injured_or_dead_people,'503644939255676928'
other_useful_information,'503644942896336896'
other_useful_information,'503644943202525184'
infrastructure_and_utilities_damage,'503644943332556800'
infrastructure_and_utilities_damage,'503644943575826432'
other_useful_information,'503644944230129665'
other_useful_information,'503644945605881856'
other_useful_information,'503644945614262272'
other_useful_information,'503644946109181952'
sympathy_and_emotional_support,'503644946587721730'
other_useful_information,'503644947191304194'
other_useful_information,'503644948411850752'
other_useful_information,'503644948411871232'
injured_or_dead_people,'503644948949123072'
caution_and_advice,'503644949011644416'
other_useful_information,'503644949083357184'
infrastructure_and_utilities_damage,'503644949330415617'
caution_and_advice,'503644949418500097'
infrastructure_and_utilities_damage,'503644950525775872'
caution_and_advice,'503644950668402688'
other_useful_information,'503644950676787201'
injured_or_dead_people,'503644950995537920'
other_useful_information,'503644952065085440'
other_useful_information,'503644952686260224'
caution_and_advice,'503644952845234177'
other_useful_information,'503644953478565888'
infrastructure_and_utilities_damage,'503644955743485952'
infrastructure_and_utilities_damage,'503644955756486656'
infrastructure_and_utilities_damage,'503644956016115712'
other_useful_information,'503644958251679744'
other_useful_information,'503644959132499968'
sympathy_and_emotional_support,'503644959237758976'
other_useful_information,'503644959665188865'
not_related_or_irrelevant,'503644960588333056'
missing_trapped_or_found_people,'503644961011945472'
caution_and_advice,'503644962341134337'
other_useful_information,'503644963507556352'
donation_needs_or_offers_or_volunteering_services,'503644966024134660'
infrastructure_and_utilities_damage,'503644966082461696'
other_useful_information,'503644966124408832'
injured_or_dead_people,'503644966342512642'
donation_needs_or_offers_or_volunteering_services,'503644966787108864'
other_useful_information,'503644971879002112'
other_useful_information,'503644972176777216'
not_related_or_irrelevant,'503644972344954880'
donation_needs_or_offers_or_volunteering_services,'503644974131707904'
injured_or_dead_people,'503644974479470592'
infrastructure_and_utilities_damage,'503644975788089344'
other_useful_information,'503644975889133568'
not_related_or_irrelevant,'503644977407483904'
other_useful_information,'503644978183413761'
not_related_or_irrelevant,'503644980775514112'
